"ID";"SoortMisdrijf";"Gemeenten";"Perioden";"Misdrijven_1"
"14219";"A025251";"GM0274";"2017HJ01";"      39"
"14220";"A025251";"GM0339";"2014JJ00";"      14"
"14221";"A025251";"GM0339";"2015HJ01";"       4"
"14222";"A025251";"GM0339";"2015JJ00";"      16"
"14223";"A025251";"GM0339";"2016HJ01";"       4"
"14224";"A025251";"GM0339";"2016JJ00";"       9"
"14225";"A025251";"GM0339";"2017HJ01";"       4"
"14226";"A025251";"GM1667";"2014JJ00";"      40"
"14227";"A025251";"GM1667";"2015HJ01";"      22"
"14228";"A025251";"GM1667";"2015JJ00";"      57"
"14229";"A025251";"GM1667";"2016HJ01";"      19"
"14230";"A025251";"GM1667";"2016JJ00";"      43"
"14231";"A025251";"GM1667";"2017HJ01";"      17"
"14232";"A025251";"GM0275";"2014JJ00";"     187"
"14233";"A025251";"GM0275";"2015HJ01";"      91"
"14234";"A025251";"GM0275";"2015JJ00";"     201"
"14235";"A025251";"GM0275";"2016HJ01";"      99"
"14236";"A025251";"GM0275";"2016JJ00";"     171"
"14237";"A025251";"GM0275";"2017HJ01";"      91"
"14238";"A025251";"GM0340";"2014JJ00";"      44"
"14239";"A025251";"GM0340";"2015HJ01";"      15"
"14240";"A025251";"GM0340";"2015JJ00";"      44"
"14241";"A025251";"GM0340";"2016HJ01";"      18"
"14242";"A025251";"GM0340";"2016JJ00";"      51"
"14243";"A025251";"GM0340";"2017HJ01";"      20"
"14244";"A025251";"GM0597";"2014JJ00";"     138"
"14245";"A025251";"GM0597";"2015HJ01";"      60"
"14246";"A025251";"GM0597";"2015JJ00";"     131"
"14247";"A025251";"GM0597";"2016HJ01";"      73"
"14248";"A025251";"GM0597";"2016JJ00";"     148"
"14249";"A025251";"GM0597";"2017HJ01";"      49"
"14250";"A025251";"GM0196";"2014JJ00";"      30"
"14251";"A025251";"GM0196";"2015HJ01";"      30"
"14252";"A025251";"GM0196";"2015JJ00";"      54"
"14253";"A025251";"GM0196";"2016HJ01";"      11"
"14254";"A025251";"GM0196";"2016JJ00";"      22"
"14255";"A025251";"GM0196";"2017HJ01";"       8"
"14256";"A025251";"GM1672";"2014JJ00";""
"14257";"A025251";"GM1672";"2015HJ01";""
"14258";"A025251";"GM1672";"2015JJ00";""
"14259";"A025251";"GM1672";"2016HJ01";""
"14260";"A025251";"GM1672";"2016JJ00";""
"14261";"A025251";"GM1672";"2017HJ01";""
"14262";"A025251";"GM1742";"2014JJ00";"      93"
"14263";"A025251";"GM1742";"2015HJ01";"      52"
"14264";"A025251";"GM1742";"2015JJ00";"      86"
"14265";"A025251";"GM1742";"2016HJ01";"      43"
"14266";"A025251";"GM1742";"2016JJ00";"      72"
"14267";"A025251";"GM1742";"2017HJ01";"      45"
"14268";"A025251";"GM0603";"2014JJ00";"     273"
"14269";"A025251";"GM0603";"2015HJ01";"     120"
"14270";"A025251";"GM0603";"2015JJ00";"     243"
"14271";"A025251";"GM0603";"2016HJ01";"     144"
"14272";"A025251";"GM0603";"2016JJ00";"     268"
"14273";"A025251";"GM0603";"2017HJ01";"     132"
"14274";"A025251";"GM1669";"2014JJ00";"      67"
"14275";"A025251";"GM1669";"2015HJ01";"      35"
"14276";"A025251";"GM1669";"2015JJ00";"      61"
"14277";"A025251";"GM1669";"2016HJ01";"      28"
"14278";"A025251";"GM1669";"2016JJ00";"      52"
"14279";"A025251";"GM1669";"2017HJ01";"      20"
"14280";"A025251";"GM0957";"2014JJ00";"     346"
"14281";"A025251";"GM0957";"2015HJ01";"     178"
"14282";"A025251";"GM0957";"2015JJ00";"     358"
"14283";"A025251";"GM0957";"2016HJ01";"     199"
"14284";"A025251";"GM0957";"2016JJ00";"     375"
"14285";"A025251";"GM0957";"2017HJ01";"     158"
"14286";"A025251";"GM0736";"2014JJ00";"     113"
"14287";"A025251";"GM0736";"2015HJ01";"      46"
"14288";"A025251";"GM0736";"2015JJ00";"     102"
"14289";"A025251";"GM0736";"2016HJ01";"      41"
"14290";"A025251";"GM0736";"2016JJ00";"      80"
"14291";"A025251";"GM0736";"2017HJ01";"      48"
"14292";"A025251";"GM1674";"2014JJ00";"     492"
"14293";"A025251";"GM1674";"2015HJ01";"     278"
"14294";"A025251";"GM1674";"2015JJ00";"     513"
"14295";"A025251";"GM1674";"2016HJ01";"     256"
"14296";"A025251";"GM1674";"2016JJ00";"     492"
"14297";"A025251";"GM1674";"2017HJ01";"     214"
"14298";"A025251";"GM0599";"2014JJ00";"    6029"
"14299";"A025251";"GM0599";"2015HJ01";"    2607"
"14300";"A025251";"GM0599";"2015JJ00";"    5477"
"14301";"A025251";"GM0599";"2016HJ01";"    2753"
"14302";"A025251";"GM0599";"2016JJ00";"    5503"
"14303";"A025251";"GM0599";"2017HJ01";"    2838"
"14304";"A025251";"GM0277";"2014JJ00";"       6"
"14305";"A025251";"GM0277";"2015HJ01";"       2"
"14306";"A025251";"GM0277";"2015JJ00";"       3"
"14307";"A025251";"GM0277";"2016HJ01";"       1"
"14308";"A025251";"GM0277";"2016JJ00";"       2"
"14309";"A025251";"GM0277";"2017HJ01";"       1"
"14310";"A025251";"GM0840";"2014JJ00";"     115"
"14311";"A025251";"GM0840";"2015HJ01";"      34"
"14312";"A025251";"GM0840";"2015JJ00";"      78"
"14313";"A025251";"GM0840";"2016HJ01";"      33"
"14314";"A025251";"GM0840";"2016JJ00";"      78"
"14315";"A025251";"GM0840";"2017HJ01";"      41"
"14316";"A025251";"GM0441";"2014JJ00";"     222"
"14317";"A025251";"GM0441";"2015HJ01";"     108"
"14318";"A025251";"GM0441";"2015JJ00";"     244"
"14319";"A025251";"GM0441";"2016HJ01";"     106"
"14320";"A025251";"GM0441";"2016JJ00";"     200"
"14321";"A025251";"GM0441";"2017HJ01";"      77"
"14322";"A025251";"GM0458";"2014JJ00";""
"14323";"A025251";"GM0458";"2015HJ01";""
"14324";"A025251";"GM0458";"2015JJ00";""
"14325";"A025251";"GM0458";"2016HJ01";""
"14326";"A025251";"GM0458";"2016JJ00";""
"14327";"A025251";"GM0458";"2017HJ01";""
"14328";"A025251";"GM0279";"2014JJ00";"      21"
"14329";"A025251";"GM0279";"2015HJ01";"       8"
"14330";"A025251";"GM0279";"2015JJ00";"      19"
"14331";"A025251";"GM0279";"2016HJ01";"      12"
"14332";"A025251";"GM0279";"2016JJ00";"      19"
"14333";"A025251";"GM0279";"2017HJ01";"      14"
"14334";"A025251";"GM0606";"2014JJ00";"     511"
"14335";"A025251";"GM0606";"2015HJ01";"     234"
"14336";"A025251";"GM0606";"2015JJ00";"     516"
"14337";"A025251";"GM0606";"2016HJ01";"     274"
"14338";"A025251";"GM0606";"2016JJ00";"     557"
"14339";"A025251";"GM0606";"2017HJ01";"     255"
"14340";"A025251";"GM0088";"2014JJ00";"       2"
"14341";"A025251";"GM0088";"2015HJ01";"       3"
"14342";"A025251";"GM0088";"2015JJ00";"       6"
"14343";"A025251";"GM0088";"2016HJ01";"       0"
"14344";"A025251";"GM0088";"2016JJ00";"       0"
"14345";"A025251";"GM0088";"2017HJ01";"       2"
"14346";"A025251";"GM0844";"2014JJ00";"      93"
"14347";"A025251";"GM0844";"2015HJ01";"      36"
"14348";"A025251";"GM0844";"2015JJ00";"      71"
"14349";"A025251";"GM0844";"2016HJ01";"      47"
"14350";"A025251";"GM0844";"2016JJ00";"      78"
"14351";"A025251";"GM0844";"2017HJ01";""
"14352";"A025251";"GM0962";"2014JJ00";"      37"
"14353";"A025251";"GM0962";"2015HJ01";"      21"
"14354";"A025251";"GM0962";"2015JJ00";"      41"
"14355";"A025251";"GM0962";"2016HJ01";"      10"
"14356";"A025251";"GM0962";"2016JJ00";"      20"
"14357";"A025251";"GM0962";"2017HJ01";"      15"
"14358";"A025251";"GM0608";"2014JJ00";""
"14359";"A025251";"GM0608";"2015HJ01";""
"14360";"A025251";"GM0608";"2015JJ00";""
"14361";"A025251";"GM0608";"2016HJ01";""
"14362";"A025251";"GM0608";"2016JJ00";""
"14363";"A025251";"GM0608";"2017HJ01";""
"14364";"A025251";"GM1676";"2014JJ00";"     163"
"14365";"A025251";"GM1676";"2015HJ01";"      53"
"14366";"A025251";"GM1676";"2015JJ00";"     123"
"14367";"A025251";"GM1676";"2016HJ01";"      58"
"14368";"A025251";"GM1676";"2016JJ00";"     132"
"14369";"A025251";"GM1676";"2017HJ01";"      53"
"14370";"A025251";"GM0965";"2014JJ00";"      30"
"14371";"A025251";"GM0965";"2015HJ01";"      22"
"14372";"A025251";"GM0965";"2015JJ00";"      41"
"14373";"A025251";"GM0965";"2016HJ01";"       7"
"14374";"A025251";"GM0965";"2016JJ00";"      21"
"14375";"A025251";"GM0965";"2017HJ01";"      10"
"14376";"A025251";"GM1702";"2014JJ00";"      26"
"14377";"A025251";"GM1702";"2015HJ01";"       9"
"14378";"A025251";"GM1702";"2015JJ00";"      19"
"14379";"A025251";"GM1702";"2016HJ01";"       7"
"14380";"A025251";"GM1702";"2016JJ00";"      13"
"14381";"A025251";"GM1702";"2017HJ01";"       7"
"14382";"A025251";"GM0845";"2014JJ00";"      58"
"14383";"A025251";"GM0845";"2015HJ01";"      43"
"14384";"A025251";"GM0845";"2015JJ00";"      68"
"14385";"A025251";"GM0845";"2016HJ01";"      36"
"14386";"A025251";"GM0845";"2016JJ00";"      56"
"14387";"A025251";"GM0845";"2017HJ01";"      39"
"14388";"A025251";"GM0846";"2014JJ00";"      57"
"14389";"A025251";"GM0846";"2015HJ01";"      16"
"14390";"A025251";"GM0846";"2015JJ00";"      38"
"14391";"A025251";"GM0846";"2016HJ01";"      17"
"14392";"A025251";"GM0846";"2016JJ00";"      37"
"14393";"A025251";"GM0846";"2017HJ01";""
"14394";"A025251";"GM1883";"2014JJ00";"     717"
"14395";"A025251";"GM1883";"2015HJ01";"     312"
"14396";"A025251";"GM1883";"2015JJ00";"     619"
"14397";"A025251";"GM1883";"2016HJ01";"     264"
"14398";"A025251";"GM1883";"2016JJ00";"     544"
"14399";"A025251";"GM1883";"2017HJ01";"     249"
"14400";"A025251";"GM0051";"2014JJ00";""
"14401";"A025251";"GM0051";"2015HJ01";""
"14402";"A025251";"GM0051";"2015JJ00";""
"14403";"A025251";"GM0051";"2016HJ01";""
"14404";"A025251";"GM0051";"2016JJ00";""
"14405";"A025251";"GM0051";"2017HJ01";""
"14406";"A025251";"GM0610";"2014JJ00";"      71"
"14407";"A025251";"GM0610";"2015HJ01";"      31"
"14408";"A025251";"GM0610";"2015JJ00";"      51"
"14409";"A025251";"GM0610";"2016HJ01";"      40"
"14410";"A025251";"GM0610";"2016JJ00";"      70"
"14411";"A025251";"GM0610";"2017HJ01";"      38"
"14412";"A025251";"GM0040";"2014JJ00";"      45"
"14413";"A025251";"GM0040";"2015HJ01";"      12"
"14414";"A025251";"GM0040";"2015JJ00";"      44"
"14415";"A025251";"GM0040";"2016HJ01";"      22"
"14416";"A025251";"GM0040";"2016JJ00";"      38"
"14417";"A025251";"GM0040";"2017HJ01";"      16"
"14418";"A025251";"GM1714";"2014JJ00";"      98"
"14419";"A025251";"GM1714";"2015HJ01";"      35"
"14420";"A025251";"GM1714";"2015JJ00";"      79"
"14421";"A025251";"GM1714";"2016HJ01";"      28"
"14422";"A025251";"GM1714";"2016JJ00";"      77"
"14423";"A025251";"GM1714";"2017HJ01";"      37"
"14424";"A025251";"GM0090";"2014JJ00";"     269"
"14425";"A025251";"GM0090";"2015HJ01";"     146"
"14426";"A025251";"GM0090";"2015JJ00";"     282"
"14427";"A025251";"GM0090";"2016HJ01";"     102"
"14428";"A025251";"GM0090";"2016JJ00";"     221"
"14429";"A025251";"GM0090";"2017HJ01";"     115"
"14430";"A025251";"GM0342";"2014JJ00";"     141"
"14431";"A025251";"GM0342";"2015HJ01";"      84"
"14432";"A025251";"GM0342";"2015JJ00";"     151"
"14433";"A025251";"GM0342";"2016HJ01";"      99"
"14434";"A025251";"GM0342";"2016JJ00";"     185"
"14435";"A025251";"GM0342";"2017HJ01";"      98"
"14436";"A025251";"GM0847";"2014JJ00";"      49"
"14437";"A025251";"GM0847";"2015HJ01";"      23"
"14438";"A025251";"GM0847";"2015JJ00";"      54"
"14439";"A025251";"GM0847";"2016HJ01";"      25"
"14440";"A025251";"GM0847";"2016JJ00";"      49"
"14441";"A025251";"GM0847";"2017HJ01";"      19"
"14442";"A025251";"GM0848";"2014JJ00";"      51"
"14443";"A025251";"GM0848";"2015HJ01";"      35"
"14444";"A025251";"GM0848";"2015JJ00";"      51"
"14445";"A025251";"GM0848";"2016HJ01";"      15"
"14446";"A025251";"GM0848";"2016JJ00";"      26"
"14447";"A025251";"GM0848";"2017HJ01";"      13"
"14448";"A025251";"GM0612";"2014JJ00";""
"14449";"A025251";"GM0612";"2015HJ01";""
"14450";"A025251";"GM0612";"2015JJ00";""
"14451";"A025251";"GM0612";"2016HJ01";""
"14452";"A025251";"GM0612";"2016JJ00";""
"14453";"A025251";"GM0612";"2017HJ01";""
"14454";"A025251";"GM0037";"2014JJ00";"     182"
"14455";"A025251";"GM0037";"2015HJ01";"      70"
"14456";"A025251";"GM0037";"2015JJ00";"     166"
"14457";"A025251";"GM0037";"2016HJ01";"      63"
"14458";"A025251";"GM0037";"2016JJ00";"     142"
"14459";"A025251";"GM0037";"2017HJ01";"      73"
"14460";"A025251";"GM0180";"2014JJ00";"      38"
"14461";"A025251";"GM0180";"2015HJ01";"      17"
"14462";"A025251";"GM0180";"2015JJ00";"      48"
"14463";"A025251";"GM0180";"2016HJ01";"      12"
"14464";"A025251";"GM0180";"2016JJ00";"      23"
"14465";"A025251";"GM0180";"2017HJ01";"      13"
"14466";"A025251";"GM0532";"2014JJ00";"      78"
"14467";"A025251";"GM0532";"2015HJ01";"      37"
"14468";"A025251";"GM0532";"2015JJ00";"      66"
"14469";"A025251";"GM0532";"2016HJ01";"      47"
"14470";"A025251";"GM0532";"2016JJ00";"      86"
"14471";"A025251";"GM0532";"2017HJ01";"      45"
"14472";"A025251";"GM0851";"2014JJ00";"      79"
"14473";"A025251";"GM0851";"2015HJ01";"      45"
"14474";"A025251";"GM0851";"2015JJ00";"      82"
"14475";"A025251";"GM0851";"2016HJ01";"      31"
"14476";"A025251";"GM0851";"2016JJ00";"      74"
"14477";"A025251";"GM0851";"2017HJ01";"      38"
"14478";"A025251";"GM1708";"2014JJ00";"     172"
"14479";"A025251";"GM1708";"2015HJ01";"      94"
"14480";"A025251";"GM1708";"2015JJ00";"     198"
"14481";"A025251";"GM1708";"2016HJ01";"      93"
"14482";"A025251";"GM1708";"2016JJ00";"     188"
"14483";"A025251";"GM1708";"2017HJ01";"      71"
"14484";"A025251";"GM0971";"2014JJ00";"      97"
"14485";"A025251";"GM0971";"2015HJ01";"      51"
"14486";"A025251";"GM0971";"2015JJ00";"      80"
"14487";"A025251";"GM0971";"2016HJ01";"      44"
"14488";"A025251";"GM0971";"2016JJ00";"      79"
"14489";"A025251";"GM0971";"2017HJ01";"      41"
"14490";"A025251";"GM1904";"2014JJ00";"     181"
"14491";"A025251";"GM1904";"2015HJ01";"     104"
"14492";"A025251";"GM1904";"2015JJ00";"     189"
"14493";"A025251";"GM1904";"2016HJ01";"      98"
"14494";"A025251";"GM1904";"2016JJ00";"     199"
"14495";"A025251";"GM1904";"2017HJ01";"      90"
"14496";"A025251";"GM0617";"2014JJ00";"      18"
"14497";"A025251";"GM0617";"2015HJ01";"       4"
"14498";"A025251";"GM0617";"2015JJ00";"      16"
"14499";"A025251";"GM0617";"2016HJ01";"      13"
"14500";"A025251";"GM0617";"2016JJ00";"      22"
"14501";"A025251";"GM0617";"2017HJ01";"       5"
"14502";"A025251";"GM1900";"2014JJ00";"     385"
"14503";"A025251";"GM1900";"2015HJ01";"     145"
"14504";"A025251";"GM1900";"2015JJ00";"     287"
"14505";"A025251";"GM1900";"2016HJ01";"     133"
"14506";"A025251";"GM1900";"2016JJ00";"     329"
"14507";"A025251";"GM1900";"2017HJ01";"     141"
"14508";"A025251";"GM0715";"2014JJ00";"     290"
"14509";"A025251";"GM0715";"2015HJ01";"     134"
"14510";"A025251";"GM0715";"2015JJ00";"     279"
"14511";"A025251";"GM0715";"2016HJ01";"     132"
"14512";"A025251";"GM0715";"2016JJ00";"     292"
"14513";"A025251";"GM0715";"2017HJ01";"     141"
"14514";"A025251";"GM0093";"2014JJ00";"      19"
"14515";"A025251";"GM0093";"2015HJ01";"       5"
"14516";"A025251";"GM0093";"2015JJ00";"      16"
"14517";"A025251";"GM0093";"2016HJ01";"       2"
"14518";"A025251";"GM0093";"2016JJ00";"      16"
"14519";"A025251";"GM0093";"2017HJ01";"       1"
"14520";"A025251";"GM0448";"2014JJ00";"      71"
"14521";"A025251";"GM0448";"2015HJ01";"      35"
"14522";"A025251";"GM0448";"2015JJ00";"      60"
"14523";"A025251";"GM0448";"2016HJ01";"      28"
"14524";"A025251";"GM0448";"2016JJ00";"      59"
"14525";"A025251";"GM0448";"2017HJ01";"      21"
"14526";"A025251";"GM1525";"2014JJ00";"      93"
"14527";"A025251";"GM1525";"2015HJ01";"      61"
"14528";"A025251";"GM1525";"2015JJ00";"      97"
"14529";"A025251";"GM1525";"2016HJ01";"      58"
"14530";"A025251";"GM1525";"2016JJ00";"      93"
"14531";"A025251";"GM1525";"2017HJ01";"      55"
"14532";"A025251";"GM0716";"2014JJ00";"      59"
"14533";"A025251";"GM0716";"2015HJ01";"      32"
"14534";"A025251";"GM0716";"2015JJ00";"      65"
"14535";"A025251";"GM0716";"2016HJ01";"      31"
"14536";"A025251";"GM0716";"2016JJ00";"      63"
"14537";"A025251";"GM0716";"2017HJ01";"      27"
"14538";"A025251";"GM0281";"2014JJ00";"     323"
"14539";"A025251";"GM0281";"2015HJ01";"     142"
"14540";"A025251";"GM0281";"2015JJ00";"     277"
"14541";"A025251";"GM0281";"2016HJ01";"     144"
"14542";"A025251";"GM0281";"2016JJ00";"     311"
"14543";"A025251";"GM0281";"2017HJ01";"     127"
"14544";"A025251";"GM0855";"2014JJ00";"    1557"
"14545";"A025251";"GM0855";"2015HJ01";"     767"
"14546";"A025251";"GM0855";"2015JJ00";"    1599"
"14547";"A025251";"GM0855";"2016HJ01";"     850"
"14548";"A025251";"GM0855";"2016JJ00";"    1670"
"14549";"A025251";"GM0855";"2017HJ01";"     661"
"14550";"A025251";"GM0183";"2014JJ00";"      22"
"14551";"A025251";"GM0183";"2015HJ01";"      16"
"14552";"A025251";"GM0183";"2015JJ00";"      29"
"14553";"A025251";"GM0183";"2016HJ01";"      10"
"14554";"A025251";"GM0183";"2016JJ00";"      20"
"14555";"A025251";"GM0183";"2017HJ01";"       9"
"14556";"A025251";"GM1700";"2014JJ00";"      77"
"14557";"A025251";"GM1700";"2015HJ01";"      30"
"14558";"A025251";"GM1700";"2015JJ00";"      79"
"14559";"A025251";"GM1700";"2016HJ01";"      35"
"14560";"A025251";"GM1700";"2016JJ00";"      55"
"14561";"A025251";"GM1700";"2017HJ01";"      36"
"14562";"A025251";"GM1730";"2014JJ00";"      94"
"14563";"A025251";"GM1730";"2015HJ01";"      44"
"14564";"A025251";"GM1730";"2015JJ00";"      96"
"14565";"A025251";"GM1730";"2016HJ01";"      29"
"14566";"A025251";"GM1730";"2016JJ00";"      81"
"14567";"A025251";"GM1730";"2017HJ01";"      30"
"14568";"A025251";"GM0737";"2014JJ00";"      79"
"14569";"A025251";"GM0737";"2015HJ01";"      42"
"14570";"A025251";"GM0737";"2015JJ00";"      86"
"14571";"A025251";"GM0737";"2016HJ01";"      29"
"14572";"A025251";"GM0737";"2016JJ00";"      66"
"14573";"A025251";"GM0737";"2017HJ01";"      49"
"14574";"A025251";"GM0282";"2014JJ00";""
"14575";"A025251";"GM0282";"2015HJ01";""
"14576";"A025251";"GM0282";"2015JJ00";""
"14577";"A025251";"GM0282";"2016HJ01";""
"14578";"A025251";"GM0282";"2016JJ00";""
"14579";"A025251";"GM0282";"2017HJ01";""
"14580";"A025251";"GM0856";"2014JJ00";"     173"
"14581";"A025251";"GM0856";"2015HJ01";"     110"
"14582";"A025251";"GM0856";"2015JJ00";"     209"
"14583";"A025251";"GM0856";"2016HJ01";"      88"
"14584";"A025251";"GM0856";"2016JJ00";"     169"
"14585";"A025251";"GM0856";"2017HJ01";"      70"
"14586";"A025251";"GM0450";"2014JJ00";"      49"
"14587";"A025251";"GM0450";"2015HJ01";"      23"
"14588";"A025251";"GM0450";"2015JJ00";"      39"
"14589";"A025251";"GM0450";"2016HJ01";"      24"
"14590";"A025251";"GM0450";"2016JJ00";"      37"
"14591";"A025251";"GM0450";"2017HJ01";"      18"
"14592";"A025251";"GM0451";"2014JJ00";"     102"
"14593";"A025251";"GM0451";"2015HJ01";"      55"
"14594";"A025251";"GM0451";"2015JJ00";"     114"
"14595";"A025251";"GM0451";"2016HJ01";"      64"
"14596";"A025251";"GM0451";"2016JJ00";"     131"
"14597";"A025251";"GM0451";"2017HJ01";"      57"
"14598";"A025251";"GM0184";"2014JJ00";"      46"
"14599";"A025251";"GM0184";"2015HJ01";"      14"
"14600";"A025251";"GM0184";"2015JJ00";"      39"
"14601";"A025251";"GM0184";"2016HJ01";"      17"
"14602";"A025251";"GM0184";"2016JJ00";"      28"
"14603";"A025251";"GM0184";"2017HJ01";"      21"
"14604";"A025251";"GM0344";"2014JJ00";"    2065"
"14605";"A025251";"GM0344";"2015HJ01";"     958"
"14606";"A025251";"GM0344";"2015JJ00";"    1920"
"14607";"A025251";"GM0344";"2016HJ01";"     906"
"14608";"A025251";"GM0344";"2016JJ00";"    1820"
"14609";"A025251";"GM0344";"2017HJ01";"     887"
"14610";"A025251";"GM1581";"2014JJ00";"     137"
"14611";"A025251";"GM1581";"2015HJ01";"      57"
"14612";"A025251";"GM1581";"2015JJ00";"     118"
"14613";"A025251";"GM1581";"2016HJ01";"      80"
"14614";"A025251";"GM1581";"2016JJ00";"     145"
"14615";"A025251";"GM1581";"2017HJ01";"      61"
"14616";"A025251";"GM0981";"2014JJ00";"      38"
"14617";"A025251";"GM0981";"2015HJ01";"      11"
"14618";"A025251";"GM0981";"2015JJ00";"      18"
"14619";"A025251";"GM0981";"2016HJ01";"      17"
"14620";"A025251";"GM0981";"2016JJ00";"      34"
"14621";"A025251";"GM0981";"2017HJ01";"       9"
"14622";"A025251";"GM0994";"2014JJ00";"      78"
"14623";"A025251";"GM0994";"2015HJ01";"      30"
"14624";"A025251";"GM0994";"2015JJ00";"      53"
"14625";"A025251";"GM0994";"2016HJ01";"      21"
"14626";"A025251";"GM0994";"2016JJ00";"      52"
"14627";"A025251";"GM0994";"2017HJ01";"      31"
"14628";"A025251";"GM0858";"2014JJ00";"     117"
