Perioden	CBScode	Crimes	CrimeType
2015JJ00	GM1930	101	Theft / burglary companies / institutions
2016JJ00	GM1930	113	Theft / burglary companies / institutions
2014JJ00	GM1695	14	Theft / burglary companies / institutions
2015JJ00	GM1695	16	Theft / burglary companies / institutions
2016JJ00	GM1695	13	Theft / burglary companies / institutions
2014JJ00	GM1699	24	Theft / burglary companies / institutions
2015JJ00	GM1699	11	Theft / burglary companies / institutions
2016JJ00	GM1699	24	Theft / burglary companies / institutions
2014JJ00	GM0171	83	Theft / burglary companies / institutions
2015JJ00	GM0171	61	Theft / burglary companies / institutions
2016JJ00	GM0171	42	Theft / burglary companies / institutions
2014JJ00	GM0575	52	Theft / burglary companies / institutions
2015JJ00	GM0575	38	Theft / burglary companies / institutions
2016JJ00	GM0575	43	Theft / burglary companies / institutions
2014JJ00	GM0576	44	Theft / burglary companies / institutions
2015JJ00	GM0576	33	Theft / burglary companies / institutions
2016JJ00	GM0576	33	Theft / burglary companies / institutions
2014JJ00	GM0820	30	Theft / burglary companies / institutions
2015JJ00	GM0820	35	Theft / burglary companies / institutions
2016JJ00	GM0820	26	Theft / burglary companies / institutions
2014JJ00	GM0302	32	Theft / burglary companies / institutions
2015JJ00	GM0302	30	Theft / burglary companies / institutions
2016JJ00	GM0302	16	Theft / burglary companies / institutions
2014JJ00	GM0951	48	Theft / burglary companies / institutions
2015JJ00	GM0951	37	Theft / burglary companies / institutions
2016JJ00	GM0951	30	Theft / burglary companies / institutions
2014JJ00	GM0579	41	Theft / burglary companies / institutions
2015JJ00	GM0579	41	Theft / burglary companies / institutions
2016JJ00	GM0579	26	Theft / burglary companies / institutions
2014JJ00	GM0823	29	Theft / burglary companies / institutions
2015JJ00	GM0823	21	Theft / burglary companies / institutions
2016JJ00	GM0823	22	Theft / burglary companies / institutions
2014JJ00	GM0824	41	Theft / burglary companies / institutions
2015JJ00	GM0824	59	Theft / burglary companies / institutions
2016JJ00	GM0824	33	Theft / burglary companies / institutions
2014JJ00	GM1895	72	Theft / burglary companies / institutions
2015JJ00	GM1895	49	Theft / burglary companies / institutions
2016JJ00	GM1895	36	Theft / burglary companies / institutions
2014JJ00	GM0269	15	Theft / burglary companies / institutions
2015JJ00	GM0269	16	Theft / burglary companies / institutions
2016JJ00	GM0269	18	Theft / burglary companies / institutions
2014JJ00	GM0173	35	Theft / burglary companies / institutions
2015JJ00	GM0173	53	Theft / burglary companies / institutions
2016JJ00	GM0173	59	Theft / burglary companies / institutions
2014JJ00	GM1773	19	Theft / burglary companies / institutions
2015JJ00	GM1773	23	Theft / burglary companies / institutions
2016JJ00	GM1773	12	Theft / burglary companies / institutions
2014JJ00	GM0175	13	Theft / burglary companies / institutions
2015JJ00	GM0175	14	Theft / burglary companies / institutions
2016JJ00	GM0175	12	Theft / burglary companies / institutions
2014JJ00	GM0881	12	Theft / burglary companies / institutions
2015JJ00	GM0881	5	Theft / burglary companies / institutions
2016JJ00	GM0881	3	Theft / burglary companies / institutions
2014JJ00	GM1586	32	Theft / burglary companies / institutions
2015JJ00	GM1586	18	Theft / burglary companies / institutions
2016JJ00	GM1586	18	Theft / burglary companies / institutions
2014JJ00	GM0826	83	Theft / burglary companies / institutions
2015JJ00	GM0826	65	Theft / burglary companies / institutions
2016JJ00	GM0826	63	Theft / burglary companies / institutions
2014JJ00	GM0085	22	Theft / burglary companies / institutions
2015JJ00	GM0085	29	Theft / burglary companies / institutions
2016JJ00	GM0085	25	Theft / burglary companies / institutions
2014JJ00	GM0431	4	Theft / burglary companies / institutions
2015JJ00	GM0431	15	Theft / burglary companies / institutions
2016JJ00	GM0431	14	Theft / burglary companies / institutions
2014JJ00	GM0432	12	Theft / burglary companies / institutions
2015JJ00	GM0432	13	Theft / burglary companies / institutions
2016JJ00	GM0432	8	Theft / burglary companies / institutions
2014JJ00	GM0086	36	Theft / burglary companies / institutions
2015JJ00	GM0086	18	Theft / burglary companies / institutions
2016JJ00	GM0086	26	Theft / burglary companies / institutions
2014JJ00	GM0828	162	Theft / burglary companies / institutions
2015JJ00	GM0828	136	Theft / burglary companies / institutions
2016JJ00	GM0828	115	Theft / burglary companies / institutions
2014JJ00	GM0584	12	Theft / burglary companies / institutions
2015JJ00	GM0584	23	Theft / burglary companies / institutions
2016JJ00	GM0584	16	Theft / burglary companies / institutions
2014JJ00	GM1509	60	Theft / burglary companies / institutions
2015JJ00	GM1509	66	Theft / burglary companies / institutions
2016JJ00	GM1509	40	Theft / burglary companies / institutions
2014JJ00	GM0437	59	Theft / burglary companies / institutions
2015JJ00	GM0437	48	Theft / burglary companies / institutions
2016JJ00	GM0437	66	Theft / burglary companies / institutions
2014JJ00	GM0644		Theft / burglary companies / institutions
2015JJ00	GM0644		Theft / burglary companies / institutions
2016JJ00	GM0644		Theft / burglary companies / institutions
2014JJ00	GM0589	8	Theft / burglary companies / institutions
2015JJ00	GM0589	7	Theft / burglary companies / institutions
2016JJ00	GM0589	6	Theft / burglary companies / institutions
2014JJ00	GM1734	57	Theft / burglary companies / institutions
2015JJ00	GM1734	63	Theft / burglary companies / institutions
2016JJ00	GM1734	57	Theft / burglary companies / institutions
2014JJ00	GM0590	31	Theft / burglary companies / institutions
2015JJ00	GM0590	31	Theft / burglary companies / institutions
2016JJ00	GM0590	25	Theft / burglary companies / institutions
2014JJ00	GM1894	79	Theft / burglary companies / institutions
2015JJ00	GM1894	74	Theft / burglary companies / institutions
2016JJ00	GM1894	51	Theft / burglary companies / institutions
2014JJ00	GM0765	23	Theft / burglary companies / institutions
2015JJ00	GM0765	20	Theft / burglary companies / institutions
2016JJ00	GM0765	10	Theft / burglary companies / institutions
2014JJ00	GM1926	43	Theft / burglary companies / institutions
2015JJ00	GM1926	58	Theft / burglary companies / institutions
2016JJ00	GM1926	57	Theft / burglary companies / institutions
2014JJ00	GM0439	108	Theft / burglary companies / institutions
2015JJ00	GM0439	131	Theft / burglary companies / institutions
2016JJ00	GM0439	91	Theft / burglary companies / institutions
2014JJ00	GM0273	23	Theft / burglary companies / institutions
2015JJ00	GM0273	15	Theft / burglary companies / institutions
2016JJ00	GM0273	18	Theft / burglary companies / institutions
2014JJ00	GM0177	40	Theft / burglary companies / institutions
2015JJ00	GM0177	37	Theft / burglary companies / institutions
2016JJ00	GM0177	43	Theft / burglary companies / institutions
2014JJ00	GM0703	13	Theft / burglary companies / institutions
2015JJ00	GM0703	26	Theft / burglary companies / institutions
2016JJ00	GM0703	23	Theft / burglary companies / institutions
2014JJ00	GM0274	33	Theft / burglary companies / institutions
2015JJ00	GM0274	47	Theft / burglary companies / institutions
2016JJ00	GM0274	26	Theft / burglary companies / institutions
2014JJ00	GM0339	5	Theft / burglary companies / institutions
2015JJ00	GM0339	4	Theft / burglary companies / institutions
2016JJ00	GM0339	7	Theft / burglary companies / institutions
2014JJ00	GM1667	13	Theft / burglary companies / institutions
2015JJ00	GM1667	21	Theft / burglary companies / institutions
2016JJ00	GM1667	5	Theft / burglary companies / institutions
2014JJ00	GM0275	128	Theft / burglary companies / institutions
2015JJ00	GM0275	50	Theft / burglary companies / institutions
2016JJ00	GM0275	54	Theft / burglary companies / institutions
2014JJ00	GM0340	23	Theft / burglary companies / institutions
2015JJ00	GM0340	3	Theft / burglary companies / institutions
2016JJ00	GM0340	18	Theft / burglary companies / institutions
2014JJ00	GM0597	57	Theft / burglary companies / institutions
2015JJ00	GM0597	34	Theft / burglary companies / institutions
2016JJ00	GM0597	46	Theft / burglary companies / institutions
2014JJ00	GM0196	5	Theft / burglary companies / institutions
2015JJ00	GM0196	14	Theft / burglary companies / institutions
2016JJ00	GM0196	6	Theft / burglary companies / institutions
2014JJ00	GM1672		Theft / burglary companies / institutions
2015JJ00	GM1672		Theft / burglary companies / institutions
2016JJ00	GM1672		Theft / burglary companies / institutions
2014JJ00	GM1742	32	Theft / burglary companies / institutions
2015JJ00	GM1742	22	Theft / burglary companies / institutions
2016JJ00	GM1742	24	Theft / burglary companies / institutions
2014JJ00	GM0603	120	Theft / burglary companies / institutions
2015JJ00	GM0603	95	Theft / burglary companies / institutions
2016JJ00	GM0603	125	Theft / burglary companies / institutions
2014JJ00	GM1669	30	Theft / burglary companies / institutions
2015JJ00	GM1669	16	Theft / burglary companies / institutions
2016JJ00	GM1669	19	Theft / burglary companies / institutions
2014JJ00	GM0957	110	Theft / burglary companies / institutions
2015JJ00	GM0957	119	Theft / burglary companies / institutions
2016JJ00	GM0957	126	Theft / burglary companies / institutions
2014JJ00	GM0736	74	Theft / burglary companies / institutions
2015JJ00	GM0736	52	Theft / burglary companies / institutions
2016JJ00	GM0736	54	Theft / burglary companies / institutions
2014JJ00	GM1674	171	Theft / burglary companies / institutions
2015JJ00	GM1674	159	Theft / burglary companies / institutions
2016JJ00	GM1674	146	Theft / burglary companies / institutions
2014JJ00	GM0599	1335	Theft / burglary companies / institutions
2015JJ00	GM0599	1270	Theft / burglary companies / institutions
2016JJ00	GM0599	1201	Theft / burglary companies / institutions
2014JJ00	GM0277	0	Theft / burglary companies / institutions
2015JJ00	GM0277	1	Theft / burglary companies / institutions
2016JJ00	GM0277	0	Theft / burglary companies / institutions
2014JJ00	GM0840	32	Theft / burglary companies / institutions
2015JJ00	GM0840	22	Theft / burglary companies / institutions
2016JJ00	GM0840	26	Theft / burglary companies / institutions
2014JJ00	GM0441	50	Theft / burglary companies / institutions
2015JJ00	GM0441	68	Theft / burglary companies / institutions
2016JJ00	GM0441	57	Theft / burglary companies / institutions
2014JJ00	GM0458		Theft / burglary companies / institutions
2015JJ00	GM0458		Theft / burglary companies / institutions
2016JJ00	GM0458		Theft / burglary companies / institutions
2014JJ00	GM0279	14	Theft / burglary companies / institutions
2015JJ00	GM0279	11	Theft / burglary companies / institutions
2016JJ00	GM0279	3	Theft / burglary companies / institutions
2014JJ00	GM0606	120	Theft / burglary companies / institutions
2015JJ00	GM0606	150	Theft / burglary companies / institutions
2016JJ00	GM0606	188	Theft / burglary companies / institutions
2014JJ00	GM0088	1	Theft / burglary companies / institutions
2015JJ00	GM0088	0	Theft / burglary companies / institutions
2016JJ00	GM0088	3	Theft / burglary companies / institutions
2014JJ00	GM0844	41	Theft / burglary companies / institutions
2015JJ00	GM0844	29	Theft / burglary companies / institutions
2016JJ00	GM0844	33	Theft / burglary companies / institutions
2014JJ00	GM0962	28	Theft / burglary companies / institutions
2015JJ00	GM0962	17	Theft / burglary companies / institutions
2016JJ00	GM0962	18	Theft / burglary companies / institutions
2014JJ00	GM0608		Theft / burglary companies / institutions
2015JJ00	GM0608		Theft / burglary companies / institutions
2016JJ00	GM0608		Theft / burglary companies / institutions
2014JJ00	GM1676	61	Theft / burglary companies / institutions
2015JJ00	GM1676	36	Theft / burglary companies / institutions
2016JJ00	GM1676	57	Theft / burglary companies / institutions
2014JJ00	GM0965	11	Theft / burglary companies / institutions
2015JJ00	GM0965	5	Theft / burglary companies / institutions
2016JJ00	GM0965	6	Theft / burglary companies / institutions
2014JJ00	GM1702	10	Theft / burglary companies / institutions
2015JJ00	GM1702	5	Theft / burglary companies / institutions
2016JJ00	GM1702	17	Theft / burglary companies / institutions
2014JJ00	GM0845	31	Theft / burglary companies / institutions
2015JJ00	GM0845	30	Theft / burglary companies / institutions
2016JJ00	GM0845	17	Theft / burglary companies / institutions
2014JJ00	GM0846	29	Theft / burglary companies / institutions
2015JJ00	GM0846	15	Theft / burglary companies / institutions
2016JJ00	GM0846	17	Theft / burglary companies / institutions
2014JJ00	GM1883	324	Theft / burglary companies / institutions
2015JJ00	GM1883	279	Theft / burglary companies / institutions
2016JJ00	GM1883	369	Theft / burglary companies / institutions
2014JJ00	GM0051		Theft / burglary companies / institutions
2015JJ00	GM0051		Theft / burglary companies / institutions
2016JJ00	GM0051		Theft / burglary companies / institutions
2014JJ00	GM0610	48	Theft / burglary companies / institutions
2015JJ00	GM0610	30	Theft / burglary companies / institutions
2016JJ00	GM0610	28	Theft / burglary companies / institutions
2014JJ00	GM0040	14	Theft / burglary companies / institutions
2015JJ00	GM0040	13	Theft / burglary companies / institutions
2016JJ00	GM0040	12	Theft / burglary companies / institutions
2014JJ00	GM1714	36	Theft / burglary companies / institutions
2015JJ00	GM1714	28	Theft / burglary companies / institutions
2016JJ00	GM1714	29	Theft / burglary companies / institutions
2014JJ00	GM0090	66	Theft / burglary companies / institutions
2015JJ00	GM0090	85	Theft / burglary companies / institutions
2016JJ00	GM0090	64	Theft / burglary companies / institutions
2014JJ00	GM0342	63	Theft / burglary companies / institutions
2015JJ00	GM0342	103	Theft / burglary companies / institutions
