	CBScode	Perioden	  HIC: Theft / burglary dwelling, complete	  HIC: Theft / burglary dwelling, attempts	HIC: Violent Crime	HIC: Street Roof	HIC: Robberies	Undermining public order	Threat	Fire / Explosion	Theft of moped, moped, bike	Theft of / from vehicles	Theft of motor vehicles	Theft / burglary companies / institutions	Theft / burglary garage / barn / shed	Drug trafficking	Trespassing	mistreatment	Overt violence (person)	Or destruction. cause damage	Arms Trade	pickpocketing	morals Felony	Municipality	Province	Population	Population_density(p/km)	Municipality Size
604	GM0396	2014JJ00	114.0	64.0	119.0	3.0	6.0	7.0	34.0	5.0	237.0	137.0	20.0	77.0	54.0	22.0	0.0	78.0	7.0	246.0	15.0	41.0	26.0	Heemskerk	North Holland	39092.0	1441.0	Big
605	GM0396	2015JJ00	115.0	45.0	124.0	3.0	8.0	7.0	38.0	5.0	231.0	190.0	8.0	47.0	63.0	21.0	9.0	78.0	8.0	220.0	10.0	24.0	6.0	Heemskerk	North Holland	39092.0	1441.0	Big
606	GM0396	2016JJ00	73.0	48.0	106.0	1.0	3.0	3.0	29.0	16.0	140.0	76.0	11.0	26.0	41.0	16.0	6.0	70.0	7.0	208.0	7.0	21.0	15.0	Heemskerk	North Holland	39092.0	1441.0	Big
607	GM0396	2017JJ00	94.0	26.0	84.0	0.0	0.0	4.0	22.0	6.0	110.0	44.0	8.0	38.0	50.0	10.0	0.0	50.0	12.0	172.0	6.0	24.0	14.0	Heemskerk	North Holland	39092.0	1441.0	Big
608	GM0397	2014JJ00	75.0	42.0	50.0	4.0	0.0	3.0	21.0	0.0	252.0	84.0	19.0	38.0	25.0	1.0	0.0	29.0	0.0	189.0	0.0	26.0	4.0	Heemstede	North Holland	26320.0	2848.0	Big
609	GM0397	2015JJ00	101.0	42.0	42.0	3.0	0.0	1.0	15.0	0.0	183.0	102.0	17.0	33.0	21.0	4.0	0.0	26.0	1.0	143.0	3.0	12.0	2.0	Heemstede	North Holland	26320.0	2848.0	Big
610	GM0397	2016JJ00	54.0	23.0	47.0	2.0	0.0	2.0	19.0	2.0	196.0	92.0	8.0	21.0	30.0	2.0	1.0	27.0	1.0	124.0	3.0	13.0	5.0	Heemstede	North Holland	26320.0	2848.0	Big
611	GM0397	2017JJ00	72.0	12.0	60.0	0.0	0.0	2.0	32.0	2.0	182.0	48.0	30.0	40.0	34.0	4.0	2.0	28.0	0.0	126.0	2.0	14.0	6.0	Heemstede	North Holland	26320.0	2848.0	Big
612	GM0398	2014JJ00	134.0	82.0	361.0	13.0	2.0	9.0	125.0	18.0	402.0	174.0	43.0	74.0	63.0	42.0	9.0	221.0	15.0	506.0	7.0	23.0	34.0	Heerhugowaard	North Holland	53246.0	1367.0	Big
613	GM0398	2015JJ00	119.0	59.0	357.0	10.0	3.0	5.0	135.0	21.0	361.0	154.0	32.0	90.0	53.0	23.0	6.0	200.0	22.0	464.0	7.0	26.0	42.0	Heerhugowaard	North Holland	53246.0	1367.0	Big
614	GM0398	2016JJ00	105.0	35.0	332.0	9.0	3.0	4.0	125.0	22.0	294.0	130.0	26.0	97.0	46.0	23.0	10.0	199.0	8.0	454.0	9.0	14.0	21.0	Heerhugowaard	North Holland	53246.0	1367.0	Big
615	GM0398	2017JJ00	94.0	46.0	306.0	8.0	4.0	6.0	90.0	34.0	294.0	94.0	36.0	80.0	42.0	20.0	8.0	194.0	22.0	406.0	6.0	16.0	20.0	Heerhugowaard	North Holland	53246.0	1367.0	Big
616	GM0399	2014JJ00	59.0	27.0	85.0	0.0	0.0	2.0	38.0	7.0	134.0	41.0	7.0	26.0	11.0	5.0	0.0	45.0	2.0	240.0	2.0	17.0	6.0	Heiloo	North Holland	22626.0	1211.0	Small
617	GM0399	2015JJ00	92.0	33.0	71.0	0.0	0.0	0.0	29.0	5.0	182.0	61.0	7.0	24.0	38.0	3.0	1.0	42.0	0.0	146.0	1.0	9.0	16.0	Heiloo	North Holland	22626.0	1211.0	Small
618	GM0399	2016JJ00	73.0	40.0	67.0	1.0	0.0	1.0	37.0	3.0	140.0	27.0	4.0	23.0	26.0	4.0	5.0	30.0	0.0	143.0	0.0	6.0	8.0	Heiloo	North Holland	22626.0	1211.0	Small
619	GM0399	2017JJ00	60.0	18.0	74.0	0.0	0.0	8.0	40.0	8.0	76.0	32.0	4.0	40.0	10.0	4.0	8.0	34.0	0.0	154.0	0.0	6.0	0.0	Heiloo	North Holland	22626.0	1211.0	Small
620	GM0400	2014JJ00	169.0	43.0	494.0	22.0	6.0	22.0	205.0	22.0	419.0	86.0	18.0	83.0	89.0	32.0	22.0	275.0	14.0	719.0	13.0	36.0	34.0	Helder, DenDen Helder	North Holland	56553.0	1261.0	Big
621	GM0400	2015JJ00	110.0	28.0	485.0	7.0	4.0	21.0	204.0	25.0	364.0	119.0	10.0	81.0	64.0	44.0	15.0	256.0	25.0	709.0	18.0	37.0	21.0	Helder, DenDen Helder	North Holland	56553.0	1261.0	Big
622	GM0400	2016JJ00	98.0	30.0	468.0	5.0	5.0	42.0	178.0	48.0	427.0	147.0	10.0	56.0	121.0	52.0	26.0	275.0	15.0	657.0	24.0	23.0	55.0	Helder, DenDen Helder	North Holland	56553.0	1261.0	Big
