Perioden;Crimes;Municipality;CrimeType
2016JJ00;222;Kerkrade;HIC: Theft / burglary dwelling, total
2014JJ00;72;Koggenland;HIC: Theft / burglary dwelling, total
2015JJ00;88;Koggenland;HIC: Theft / burglary dwelling, total
2016JJ00;55;Koggenland;HIC: Theft / burglary dwelling, total
2014JJ00;15;Kollumerland en Nieuwkruisland;HIC: Theft / burglary dwelling, total
2015JJ00;13;Kollumerland en Nieuwkruisland;HIC: Theft / burglary dwelling, total
2016JJ00;3;Kollumerland en Nieuwkruisland;HIC: Theft / burglary dwelling, total
2014JJ00;12;Korendijk;HIC: Theft / burglary dwelling, total
2015JJ00;14;Korendijk;HIC: Theft / burglary dwelling, total
2016JJ00;10;Korendijk;HIC: Theft / burglary dwelling, total
2014JJ00;49;Krimpen aan den IJssel;HIC: Theft / burglary dwelling, total
2015JJ00;39;Krimpen aan den IJssel;HIC: Theft / burglary dwelling, total
2016JJ00;34;Krimpen aan den IJssel;HIC: Theft / burglary dwelling, total
2014JJ00;88;Krimpenerwaard;HIC: Theft / burglary dwelling, total
2015JJ00;92;Krimpenerwaard;HIC: Theft / burglary dwelling, total
2016JJ00;111;Krimpenerwaard;HIC: Theft / burglary dwelling, total
2014JJ00;60;Laarbeek;HIC: Theft / burglary dwelling, total
2015JJ00;47;Laarbeek;HIC: Theft / burglary dwelling, total
2016JJ00;25;Laarbeek;HIC: Theft / burglary dwelling, total
2014JJ00;32;Landerd;HIC: Theft / burglary dwelling, total
2015JJ00;47;Landerd;HIC: Theft / burglary dwelling, total
2016JJ00;33;Landerd;HIC: Theft / burglary dwelling, total
2014JJ00;152;Landgraaf;HIC: Theft / burglary dwelling, total
2015JJ00;125;Landgraaf;HIC: Theft / burglary dwelling, total
2016JJ00;119;Landgraaf;HIC: Theft / burglary dwelling, total
2014JJ00;49;Landsmeer;HIC: Theft / burglary dwelling, total
2015JJ00;41;Landsmeer;HIC: Theft / burglary dwelling, total
2016JJ00;32;Landsmeer;HIC: Theft / burglary dwelling, total
2014JJ00;140;Langedijk;HIC: Theft / burglary dwelling, total
2015JJ00;118;Langedijk;HIC: Theft / burglary dwelling, total
2016JJ00;59;Langedijk;HIC: Theft / burglary dwelling, total
2014JJ00;240;Lansingerland;HIC: Theft / burglary dwelling, total
2015JJ00;266;Lansingerland;HIC: Theft / burglary dwelling, total
2016JJ00;229;Lansingerland;HIC: Theft / burglary dwelling, total
2014JJ00;90;Laren (NH.);HIC: Theft / burglary dwelling, total
2015JJ00;79;Laren (NH.);HIC: Theft / burglary dwelling, total
2016JJ00;76;Laren (NH.);HIC: Theft / burglary dwelling, total
2014JJ00;51;Leek;HIC: Theft / burglary dwelling, total
2015JJ00;33;Leek;HIC: Theft / burglary dwelling, total
2016JJ00;38;Leek;HIC: Theft / burglary dwelling, total
2014JJ00;70;Leerdam;HIC: Theft / burglary dwelling, total
2015JJ00;47;Leerdam;HIC: Theft / burglary dwelling, total
2016JJ00;56;Leerdam;HIC: Theft / burglary dwelling, total
2014JJ00;643;Leeuwarden;HIC: Theft / burglary dwelling, total
2015JJ00;684;Leeuwarden;HIC: Theft / burglary dwelling, total
2016JJ00;605;Leeuwarden;HIC: Theft / burglary dwelling, total
2014JJ00;45;Leeuwarderadeel;HIC: Theft / burglary dwelling, total
2015JJ00;21;Leeuwarderadeel;HIC: Theft / burglary dwelling, total
2016JJ00;25;Leeuwarderadeel;HIC: Theft / burglary dwelling, total
2014JJ00;503;Leiden;HIC: Theft / burglary dwelling, total
2015JJ00;409;Leiden;HIC: Theft / burglary dwelling, total
2016JJ00;229;Leiden;HIC: Theft / burglary dwelling, total
2014JJ00;65;Leiderdorp;HIC: Theft / burglary dwelling, total
2015JJ00;77;Leiderdorp;HIC: Theft / burglary dwelling, total
2016JJ00;39;Leiderdorp;HIC: Theft / burglary dwelling, total
2014JJ00;380;Leidschendam-Voorburg;HIC: Theft / burglary dwelling, total
2015JJ00;427;Leidschendam-Voorburg;HIC: Theft / burglary dwelling, total
2016JJ00;315;Leidschendam-Voorburg;HIC: Theft / burglary dwelling, total
2014JJ00;387;Lelystad;HIC: Theft / burglary dwelling, total
2015JJ00;412;Lelystad;HIC: Theft / burglary dwelling, total
2016JJ00;298;Lelystad;HIC: Theft / burglary dwelling, total
2014JJ00;;Lemsterland;HIC: Theft / burglary dwelling, total
2015JJ00;;Lemsterland;HIC: Theft / burglary dwelling, total
2016JJ00;;Lemsterland;HIC: Theft / burglary dwelling, total
2014JJ00;188;Leudal;HIC: Theft / burglary dwelling, total
2015JJ00;159;Leudal;HIC: Theft / burglary dwelling, total
2016JJ00;111;Leudal;HIC: Theft / burglary dwelling, total
2014JJ00;89;Leusden;HIC: Theft / burglary dwelling, total
2015JJ00;46;Leusden;HIC: Theft / burglary dwelling, total
2016JJ00;61;Leusden;HIC: Theft / burglary dwelling, total
2014JJ00;38;Lingewaal;HIC: Theft / burglary dwelling, total
2015JJ00;31;Lingewaal;HIC: Theft / burglary dwelling, total
2016JJ00;17;Lingewaal;HIC: Theft / burglary dwelling, total
2014JJ00;76;Lingewaard;HIC: Theft / burglary dwelling, total
2015JJ00;78;Lingewaard;HIC: Theft / burglary dwelling, total
2016JJ00;121;Lingewaard;HIC: Theft / burglary dwelling, total
2014JJ00;46;Lisse;HIC: Theft / burglary dwelling, total
2015JJ00;60;Lisse;HIC: Theft / burglary dwelling, total
2016JJ00;38;Lisse;HIC: Theft / burglary dwelling, total
2014JJ00;19;Littenseradiel;HIC: Theft / burglary dwelling, total
2015JJ00;16;Littenseradiel;HIC: Theft / burglary dwelling, total
2016JJ00;17;Littenseradiel;HIC: Theft / burglary dwelling, total
2014JJ00;132;Lochem;HIC: Theft / burglary dwelling, total
2015JJ00;108;Lochem;HIC: Theft / burglary dwelling, total
2016JJ00;136;Lochem;HIC: Theft / burglary dwelling, total
2014JJ00;90;Loon op Zand;HIC: Theft / burglary dwelling, total
2015JJ00;46;Loon op Zand;HIC: Theft / burglary dwelling, total
2016JJ00;43;Loon op Zand;HIC: Theft / burglary dwelling, total
2014JJ00;15;Lopik;HIC: Theft / burglary dwelling, total
2015JJ00;18;Lopik;HIC: Theft / burglary dwelling, total
2016JJ00;19;Lopik;HIC: Theft / burglary dwelling, total
2014JJ00;20;Loppersum;HIC: Theft / burglary dwelling, total
2015JJ00;16;Loppersum;HIC: Theft / burglary dwelling, total
2016JJ00;7;Loppersum;HIC: Theft / burglary dwelling, total
2014JJ00;44;Losser;HIC: Theft / burglary dwelling, total
2015JJ00;54;Losser;HIC: Theft / burglary dwelling, total
2016JJ00;51;Losser;HIC: Theft / burglary dwelling, total
2014JJ00;;Maasdonk;HIC: Theft / burglary dwelling, total
2015JJ00;;Maasdonk;HIC: Theft / burglary dwelling, total
2016JJ00;;Maasdonk;HIC: Theft / burglary dwelling, total
2014JJ00;102;Maasdriel;HIC: Theft / burglary dwelling, total
2015JJ00;84;Maasdriel;HIC: Theft / burglary dwelling, total
2016JJ00;59;Maasdriel;HIC: Theft / burglary dwelling, total
2014JJ00;98;Maasgouw;HIC: Theft / burglary dwelling, total
2015JJ00;114;Maasgouw;HIC: Theft / burglary dwelling, total
2016JJ00;97;Maasgouw;HIC: Theft / burglary dwelling, total
2014JJ00;161;Maassluis;HIC: Theft / burglary dwelling, total
2015JJ00;186;Maassluis;HIC: Theft / burglary dwelling, total
2016JJ00;153;Maassluis;HIC: Theft / burglary dwelling, total
2014JJ00;953;Maastricht;HIC: Theft / burglary dwelling, total
2015JJ00;875;Maastricht;HIC: Theft / burglary dwelling, total
2016JJ00;514;Maastricht;HIC: Theft / burglary dwelling, total
2014JJ00;18;De Marne;HIC: Theft / burglary dwelling, total
2015JJ00;8;De Marne;HIC: Theft / burglary dwelling, total
2016JJ00;18;De Marne;HIC: Theft / burglary dwelling, total
2014JJ00;17;Marum;HIC: Theft / burglary dwelling, total
2015JJ00;16;Marum;HIC: Theft / burglary dwelling, total
2016JJ00;27;Marum;HIC: Theft / burglary dwelling, total
2014JJ00;214;Medemblik;HIC: Theft / burglary dwelling, total
2015JJ00;135;Medemblik;HIC: Theft / burglary dwelling, total
2016JJ00;97;Medemblik;HIC: Theft / burglary dwelling, total
2014JJ00;121;Meerssen;HIC: Theft / burglary dwelling, total
2015JJ00;68;Meerssen;HIC: Theft / burglary dwelling, total
2016JJ00;68;Meerssen;HIC: Theft / burglary dwelling, total
2014JJ00;;Meierijstad;HIC: Theft / burglary dwelling, total
2015JJ00;;Meierijstad;HIC: Theft / burglary dwelling, total
2016JJ00;;Meierijstad;HIC: Theft / burglary dwelling, total
2014JJ00;24;Menameradiel;HIC: Theft / burglary dwelling, total
2015JJ00;36;Menameradiel;HIC: Theft / burglary dwelling, total
2016JJ00;16;Menameradiel;HIC: Theft / burglary dwelling, total
2014JJ00;18;Menterwolde;HIC: Theft / burglary dwelling, total
2015JJ00;25;Menterwolde;HIC: Theft / burglary dwelling, total
2016JJ00;20;Menterwolde;HIC: Theft / burglary dwelling, total
2014JJ00;78;Meppel;HIC: Theft / burglary dwelling, total
2015JJ00;91;Meppel;HIC: Theft / burglary dwelling, total
2016JJ00;55;Meppel;HIC: Theft / burglary dwelling, total
2014JJ00;161;Middelburg (Z.);HIC: Theft / burglary dwelling, total
2015JJ00;194;Middelburg (Z.);HIC: Theft / burglary dwelling, total
2016JJ00;80;Middelburg (Z.);HIC: Theft / burglary dwelling, total
2014JJ00;109;Midden-Delfland;HIC: Theft / burglary dwelling, total
2015JJ00;74;Midden-Delfland;HIC: Theft / burglary dwelling, total
2016JJ00;64;Midden-Delfland;HIC: Theft / burglary dwelling, total
2014JJ00;94;Midden-Drenthe;HIC: Theft / burglary dwelling, total
2015JJ00;81;Midden-Drenthe;HIC: Theft / burglary dwelling, total
2016JJ00;97;Midden-Drenthe;HIC: Theft / burglary dwelling, total
2014JJ00;19;Mill en Sint Hubert;HIC: Theft / burglary dwelling, total
2015JJ00;22;Mill en Sint Hubert;HIC: Theft / burglary dwelling, total
2016JJ00;28;Mill en Sint Hubert;HIC: Theft / burglary dwelling, total
2014JJ00;;Millingen aan de Rijn;HIC: Theft / burglary dwelling, total
2015JJ00;;Millingen aan de Rijn;HIC: Theft / burglary dwelling, total
2016JJ00;;Millingen aan de Rijn;HIC: Theft / burglary dwelling, total
2014JJ00;152;Moerdijk;HIC: Theft / burglary dwelling, total
2015JJ00;202;Moerdijk;HIC: Theft / burglary dwelling, total
2016JJ00;104;Moerdijk;HIC: Theft / burglary dwelling, total
2014JJ00;51;Molenwaard;HIC: Theft / burglary dwelling, total
2015JJ00;32;Molenwaard;HIC: Theft / burglary dwelling, total
2016JJ00;30;Molenwaard;HIC: Theft / burglary dwelling, total
2014JJ00;100;Montferland;HIC: Theft / burglary dwelling, total
2015JJ00;97;Montferland;HIC: Theft / burglary dwelling, total
2016JJ00;94;Montferland;HIC: Theft / burglary dwelling, total
2014JJ00;32;Montfoort;HIC: Theft / burglary dwelling, total
2015JJ00;27;Montfoort;HIC: Theft / burglary dwelling, total
2016JJ00;18;Montfoort;HIC: Theft / burglary dwelling, total
2014JJ00;31;Mook en Middelaar;HIC: Theft / burglary dwelling, total
2015JJ00;31;Mook en Middelaar;HIC: Theft / burglary dwelling, total
2016JJ00;40;Mook en Middelaar;HIC: Theft / burglary dwelling, total
2014JJ00;33;Muiden;HIC: Theft / burglary dwelling, total
2015JJ00;25;Muiden;HIC: Theft / burglary dwelling, total
2016JJ00;;Muiden;HIC: Theft / burglary dwelling, total
2014JJ00;97;Naarden;HIC: Theft / burglary dwelling, total
2015JJ00;109;Naarden;HIC: Theft / burglary dwelling, total
2016JJ00;;Naarden;HIC: Theft / burglary dwelling, total
2014JJ00;70;Neder-Betuwe;HIC: Theft / burglary dwelling, total
2015JJ00;53;Neder-Betuwe;HIC: Theft / burglary dwelling, total
2016JJ00;48;Neder-Betuwe;HIC: Theft / burglary dwelling, total
2014JJ00;;Nederlek;HIC: Theft / burglary dwelling, total
2015JJ00;;Nederlek;HIC: Theft / burglary dwelling, total
2016JJ00;;Nederlek;HIC: Theft / burglary dwelling, total
2014JJ00;58;Nederweert;HIC: Theft / burglary dwelling, total
2015JJ00;55;Nederweert;HIC: Theft / burglary dwelling, total
2016JJ00;46;Nederweert;HIC: Theft / burglary dwelling, total
2014JJ00;50;Neerijnen;HIC: Theft / burglary dwelling, total
2015JJ00;65;Neerijnen;HIC: Theft / burglary dwelling, total
2016JJ00;29;Neerijnen;HIC: Theft / burglary dwelling, total
2014JJ00;297;Nieuwegein;HIC: Theft / burglary dwelling, total
2015JJ00;321;Nieuwegein;HIC: Theft / burglary dwelling, total
2016JJ00;324;Nieuwegein;HIC: Theft / burglary dwelling, total
2014JJ00;51;Nieuwkoop;HIC: Theft / burglary dwelling, total
2015JJ00;58;Nieuwkoop;HIC: Theft / burglary dwelling, total
2016JJ00;51;Nieuwkoop;HIC: Theft / burglary dwelling, total
2014JJ00;144;Nijkerk;HIC: Theft / burglary dwelling, total
2015JJ00;111;Nijkerk;HIC: Theft / burglary dwelling, total
2016JJ00;177;Nijkerk;HIC: Theft / burglary dwelling, total
2014JJ00;837;Nijmegen;HIC: Theft / burglary dwelling, total
2015JJ00;678;Nijmegen;HIC: Theft / burglary dwelling, total
2016JJ00;674;Nijmegen;HIC: Theft / burglary dwelling, total
2014JJ00;425;Nissewaard;HIC: Theft / burglary dwelling, total
2015JJ00;375;Nissewaard;HIC: Theft / burglary dwelling, total
2016JJ00;363;Nissewaard;HIC: Theft / burglary dwelling, total
2014JJ00;39;Noord-Beveland;HIC: Theft / burglary dwelling, total
2015JJ00;23;Noord-Beveland;HIC: Theft / burglary dwelling, total
2016JJ00;19;Noord-Beveland;HIC: Theft / burglary dwelling, total
2014JJ00;117;Noordenveld;HIC: Theft / burglary dwelling, total
2015JJ00;93;Noordenveld;HIC: Theft / burglary dwelling, total
2016JJ00;83;Noordenveld;HIC: Theft / burglary dwelling, total
2014JJ00;142;Noordoostpolder;HIC: Theft / burglary dwelling, total
2015JJ00;145;Noordoostpolder;HIC: Theft / burglary dwelling, total
2016JJ00;149;Noordoostpolder;HIC: Theft / burglary dwelling, total
2014JJ00;68;Noordwijk;HIC: Theft / burglary dwelling, total
2015JJ00;66;Noordwijk;HIC: Theft / burglary dwelling, total
2016JJ00;68;Noordwijk;HIC: Theft / burglary dwelling, total
2014JJ00;76;Noordwijkerhout;HIC: Theft / burglary dwelling, total
2015JJ00;65;Noordwijkerhout;HIC: Theft / burglary dwelling, total
2016JJ00;34;Noordwijkerhout;HIC: Theft / burglary dwelling, total
2014JJ00;82;Nuenen, Gerwen en Nederwetten;HIC: Theft / burglary dwelling, total
2015JJ00;79;Nuenen, Gerwen en Nederwetten;HIC: Theft / burglary dwelling, total
2016JJ00;57;Nuenen, Gerwen en Nederwetten;HIC: Theft / burglary dwelling, total
2014JJ00;89;Nunspeet;HIC: Theft / burglary dwelling, total
2015JJ00;90;Nunspeet;HIC: Theft / burglary dwelling, total
2016JJ00;61;Nunspeet;HIC: Theft / burglary dwelling, total
2014JJ00;62;Nuth;HIC: Theft / burglary dwelling, total
2015JJ00;72;Nuth;HIC: Theft / burglary dwelling, total
2016JJ00;61;Nuth;HIC: Theft / burglary dwelling, total
2014JJ00;83;Oegstgeest;HIC: Theft / burglary dwelling, total
2015JJ00;98;Oegstgeest;HIC: Theft / burglary dwelling, total
2016JJ00;55;Oegstgeest;HIC: Theft / burglary dwelling, total
2014JJ00;52;Oirschot;HIC: Theft / burglary dwelling, total
2015JJ00;68;Oirschot;HIC: Theft / burglary dwelling, total
2016JJ00;44;Oirschot;HIC: Theft / burglary dwelling, total
2014JJ00;109;Oisterwijk;HIC: Theft / burglary dwelling, total
2015JJ00;122;Oisterwijk;HIC: Theft / burglary dwelling, total
2016JJ00;95;Oisterwijk;HIC: Theft / burglary dwelling, total
2014JJ00;88;Oldambt;HIC: Theft / burglary dwelling, total
2015JJ00;87;Oldambt;HIC: Theft / burglary dwelling, total
2016JJ00;74;Oldambt;HIC: Theft / burglary dwelling, total
2014JJ00;70;Oldebroek;HIC: Theft / burglary dwelling, total
2015JJ00;46;Oldebroek;HIC: Theft / burglary dwelling, total
2016JJ00;46;Oldebroek;HIC: Theft / burglary dwelling, total
2014JJ00;87;Oldenzaal;HIC: Theft / burglary dwelling, total
2015JJ00;110;Oldenzaal;HIC: Theft / burglary dwelling, total
2016JJ00;56;Oldenzaal;HIC: Theft / burglary dwelling, total
2014JJ00;52;Olst-Wijhe;HIC: Theft / burglary dwelling, total
2015JJ00;32;Olst-Wijhe;HIC: Theft / burglary dwelling, total
2016JJ00;33;Olst-Wijhe;HIC: Theft / burglary dwelling, total
2014JJ00;61;Ommen;HIC: Theft / burglary dwelling, total
2015JJ00;59;Ommen;HIC: Theft / burglary dwelling, total
2016JJ00;44;Ommen;HIC: Theft / burglary dwelling, total
2014JJ00;68;Onderbanken;HIC: Theft / burglary dwelling, total
2015JJ00;46;Onderbanken;HIC: Theft / burglary dwelling, total
2016JJ00;30;Onderbanken;HIC: Theft / burglary dwelling, total
2014JJ00;47;Oost Gelre;HIC: Theft / burglary dwelling, total
2015JJ00;35;Oost Gelre;HIC: Theft / burglary dwelling, total
2016JJ00;62;Oost Gelre;HIC: Theft / burglary dwelling, total
2014JJ00;234;Oosterhout;HIC: Theft / burglary dwelling, total
2015JJ00;164;Oosterhout;HIC: Theft / burglary dwelling, total
2016JJ00;125;Oosterhout;HIC: Theft / burglary dwelling, total
2014JJ00;48;Ooststellingwerf;HIC: Theft / burglary dwelling, total
2015JJ00;45;Ooststellingwerf;HIC: Theft / burglary dwelling, total
2016JJ00;50;Ooststellingwerf;HIC: Theft / burglary dwelling, total
2014JJ00;25;Oostzaan;HIC: Theft / burglary dwelling, total
2015JJ00;25;Oostzaan;HIC: Theft / burglary dwelling, total
2016JJ00;42;Oostzaan;HIC: Theft / burglary dwelling, total
2014JJ00;32;Opmeer;HIC: Theft / burglary dwelling, total
2015JJ00;45;Opmeer;HIC: Theft / burglary dwelling, total
2016JJ00;23;Opmeer;HIC: Theft / burglary dwelling, total
2014JJ00;66;Opsterland;HIC: Theft / burglary dwelling, total
2015JJ00;43;Opsterland;HIC: Theft / burglary dwelling, total
2016JJ00;70;Opsterland;HIC: Theft / burglary dwelling, total
2014JJ00;295;Oss;HIC: Theft / burglary dwelling, total
2015JJ00;231;Oss;HIC: Theft / burglary dwelling, total
2016JJ00;269;Oss;HIC: Theft / burglary dwelling, total
2014JJ00;21;Oud-Beijerland;HIC: Theft / burglary dwelling, total
2015JJ00;9;Oud-Beijerland;HIC: Theft / burglary dwelling, total
2016JJ00;8;Oud-Beijerland;HIC: Theft / burglary dwelling, total
2014JJ00;77;Oude IJsselstreek;HIC: Theft / burglary dwelling, total
2015JJ00;63;Oude IJsselstreek;HIC: Theft / burglary dwelling, total
2016JJ00;73;Oude IJsselstreek;HIC: Theft / burglary dwelling, total
2014JJ00;75;Ouder-Amstel;HIC: Theft / burglary dwelling, total
2015JJ00;84;Ouder-Amstel;HIC: Theft / burglary dwelling, total
2016JJ00;46;Ouder-Amstel;HIC: Theft / burglary dwelling, total
2014JJ00;;Ouderkerk;HIC: Theft / burglary dwelling, total
2015JJ00;;Ouderkerk;HIC: Theft / burglary dwelling, total
2016JJ00;;Ouderkerk;HIC: Theft / burglary dwelling, total
2014JJ00;39;Oudewater;HIC: Theft / burglary dwelling, total
2015JJ00;38;Oudewater;HIC: Theft / burglary dwelling, total
2016JJ00;13;Oudewater;HIC: Theft / burglary dwelling, total
2014JJ00;124;Overbetuwe;HIC: Theft / burglary dwelling, total
2015JJ00;98;Overbetuwe;HIC: Theft / burglary dwelling, total
2016JJ00;123;Overbetuwe;HIC: Theft / burglary dwelling, total
2014JJ00;56;Papendrecht;HIC: Theft / burglary dwelling, total
2015JJ00;97;Papendrecht;HIC: Theft / burglary dwelling, total
2016JJ00;61;Papendrecht;HIC: Theft / burglary dwelling, total
2014JJ00;100;Peel en Maas;HIC: Theft / burglary dwelling, total
2015JJ00;162;Peel en Maas;HIC: Theft / burglary dwelling, total
2016JJ00;99;Peel en Maas;HIC: Theft / burglary dwelling, total
2014JJ00;28;Pekela;HIC: Theft / burglary dwelling, total
2015JJ00;18;Pekela;HIC: Theft / burglary dwelling, total
2016JJ00;26;Pekela;HIC: Theft / burglary dwelling, total
2014JJ00;164;Pijnacker-Nootdorp;HIC: Theft / burglary dwelling, total
2015JJ00;181;Pijnacker-Nootdorp;HIC: Theft / burglary dwelling, total
2016JJ00;147;Pijnacker-Nootdorp;HIC: Theft / burglary dwelling, total
2014JJ00;234;Purmerend;HIC: Theft / burglary dwelling, total
2015JJ00;284;Purmerend;HIC: Theft / burglary dwelling, total
2016JJ00;212;Purmerend;HIC: Theft / burglary dwelling, total
2014JJ00;85;Putten;HIC: Theft / burglary dwelling, total
2015JJ00;103;Putten;HIC: Theft / burglary dwelling, total
2016JJ00;95;Putten;HIC: Theft / burglary dwelling, total
2014JJ00;93;Raalte;HIC: Theft / burglary dwelling, total
2015JJ00;61;Raalte;HIC: Theft / burglary dwelling, total
2016JJ00;50;Raalte;HIC: Theft / burglary dwelling, total
2014JJ00;54;Reimerswaal;HIC: Theft / burglary dwelling, total
2015JJ00;68;Reimerswaal;HIC: Theft / burglary dwelling, total
2016JJ00;49;Reimerswaal;HIC: Theft / burglary dwelling, total
2014JJ00;158;Renkum;HIC: Theft / burglary dwelling, total
2015JJ00;114;Renkum;HIC: Theft / burglary dwelling, total
2016JJ00;140;Renkum;HIC: Theft / burglary dwelling, total
2014JJ00;23;Renswoude;HIC: Theft / burglary dwelling, total
2015JJ00;17;Renswoude;HIC: Theft / burglary dwelling, total
2016JJ00;8;Renswoude;HIC: Theft / burglary dwelling, total
2014JJ00;28;Reusel-De Mierden;HIC: Theft / burglary dwelling, total
2015JJ00;34;Reusel-De Mierden;HIC: Theft / burglary dwelling, total
2016JJ00;27;Reusel-De Mierden;HIC: Theft / burglary dwelling, total
2014JJ00;185;Rheden;HIC: Theft / burglary dwelling, total
2015JJ00;182;Rheden;HIC: Theft / burglary dwelling, total
2016JJ00;207;Rheden;HIC: Theft / burglary dwelling, total
2014JJ00;70;Rhenen;HIC: Theft / burglary dwelling, total
2015JJ00;58;Rhenen;HIC: Theft / burglary dwelling, total
