	CBScode	Crimes	CrimeType
6153	GM0417	34.0	HIC: Diefstal/inbraak woning, totaal
6154	GM0417	76.0	HIC: Diefstal/inbraak woning, totaal
6155	GM0417	54.0	HIC: Diefstal/inbraak woning, totaal
6156	GM0022	51.0	HIC: Diefstal/inbraak woning, totaal
6157	GM0022	19.0	HIC: Diefstal/inbraak woning, totaal
6158	GM0022	33.0	HIC: Diefstal/inbraak woning, totaal
6159	GM0022	17.0	HIC: Diefstal/inbraak woning, totaal
6160	GM0022	38.0	HIC: Diefstal/inbraak woning, totaal
6161	GM0022	12.0	HIC: Diefstal/inbraak woning, totaal
6162	GM0545	70.0	HIC: Diefstal/inbraak woning, totaal
6163	GM0545	25.0	HIC: Diefstal/inbraak woning, totaal
6164	GM0545	47.0	HIC: Diefstal/inbraak woning, totaal
6165	GM0545	28.0	HIC: Diefstal/inbraak woning, totaal
6166	GM0545	56.0	HIC: Diefstal/inbraak woning, totaal
6167	GM0545	16.0	HIC: Diefstal/inbraak woning, totaal
6168	GM0080	643.0	HIC: Diefstal/inbraak woning, totaal
6169	GM0080	320.0	HIC: Diefstal/inbraak woning, totaal
6170	GM0080	684.0	HIC: Diefstal/inbraak woning, totaal
6171	GM0080	298.0	HIC: Diefstal/inbraak woning, totaal
6172	GM0080	605.0	HIC: Diefstal/inbraak woning, totaal
6173	GM0080	207.0	HIC: Diefstal/inbraak woning, totaal
6174	GM0081	45.0	HIC: Diefstal/inbraak woning, totaal
6175	GM0081	7.0	HIC: Diefstal/inbraak woning, totaal
6176	GM0081	21.0	HIC: Diefstal/inbraak woning, totaal
6177	GM0081	6.0	HIC: Diefstal/inbraak woning, totaal
6178	GM0081	25.0	HIC: Diefstal/inbraak woning, totaal
6179	GM0081	10.0	HIC: Diefstal/inbraak woning, totaal
6180	GM0546	503.0	HIC: Diefstal/inbraak woning, totaal
6181	GM0546	192.0	HIC: Diefstal/inbraak woning, totaal
6182	GM0546	409.0	HIC: Diefstal/inbraak woning, totaal
6183	GM0546	90.0	HIC: Diefstal/inbraak woning, totaal
6184	GM0546	229.0	HIC: Diefstal/inbraak woning, totaal
6185	GM0546	145.0	HIC: Diefstal/inbraak woning, totaal
6186	GM0547	65.0	HIC: Diefstal/inbraak woning, totaal
6187	GM0547	38.0	HIC: Diefstal/inbraak woning, totaal
6188	GM0547	77.0	HIC: Diefstal/inbraak woning, totaal
6189	GM0547	22.0	HIC: Diefstal/inbraak woning, totaal
6190	GM0547	39.0	HIC: Diefstal/inbraak woning, totaal
6191	GM0547	21.0	HIC: Diefstal/inbraak woning, totaal
6192	GM1916	380.0	HIC: Diefstal/inbraak woning, totaal
6193	GM1916	196.0	HIC: Diefstal/inbraak woning, totaal
6194	GM1916	427.0	HIC: Diefstal/inbraak woning, totaal
6195	GM1916	153.0	HIC: Diefstal/inbraak woning, totaal
6196	GM1916	315.0	HIC: Diefstal/inbraak woning, totaal
6197	GM1916	141.0	HIC: Diefstal/inbraak woning, totaal
6198	GM0995	387.0	HIC: Diefstal/inbraak woning, totaal
6199	GM0995	178.0	HIC: Diefstal/inbraak woning, totaal
6200	GM0995	412.0	HIC: Diefstal/inbraak woning, totaal
6201	GM0995	128.0	HIC: Diefstal/inbraak woning, totaal
6202	GM0995	298.0	HIC: Diefstal/inbraak woning, totaal
6203	GM0995	155.0	HIC: Diefstal/inbraak woning, totaal
6204	GM0082		HIC: Diefstal/inbraak woning, totaal
6205	GM0082		HIC: Diefstal/inbraak woning, totaal
6206	GM0082		HIC: Diefstal/inbraak woning, totaal
6207	GM0082		HIC: Diefstal/inbraak woning, totaal
6208	GM0082		HIC: Diefstal/inbraak woning, totaal
6209	GM0082		HIC: Diefstal/inbraak woning, totaal
6210	GM1640	188.0	HIC: Diefstal/inbraak woning, totaal
6211	GM1640	75.0	HIC: Diefstal/inbraak woning, totaal
6212	GM1640	159.0	HIC: Diefstal/inbraak woning, totaal
6213	GM1640	57.0	HIC: Diefstal/inbraak woning, totaal
6214	GM1640	111.0	HIC: Diefstal/inbraak woning, totaal
6215	GM1640	46.0	HIC: Diefstal/inbraak woning, totaal
6216	GM0327	89.0	HIC: Diefstal/inbraak woning, totaal
6217	GM0327	25.0	HIC: Diefstal/inbraak woning, totaal
6218	GM0327	46.0	HIC: Diefstal/inbraak woning, totaal
6219	GM0327	32.0	HIC: Diefstal/inbraak woning, totaal
6220	GM0327	61.0	HIC: Diefstal/inbraak woning, totaal
6221	GM0327	29.0	HIC: Diefstal/inbraak woning, totaal
6222	GM0733	38.0	HIC: Diefstal/inbraak woning, totaal
6223	GM0733	12.0	HIC: Diefstal/inbraak woning, totaal
6224	GM0733	31.0	HIC: Diefstal/inbraak woning, totaal
6225	GM0733	8.0	HIC: Diefstal/inbraak woning, totaal
6226	GM0733	17.0	HIC: Diefstal/inbraak woning, totaal
6227	GM0733	10.0	HIC: Diefstal/inbraak woning, totaal
6228	GM1705	76.0	HIC: Diefstal/inbraak woning, totaal
6229	GM1705	43.0	HIC: Diefstal/inbraak woning, totaal
6230	GM1705	78.0	HIC: Diefstal/inbraak woning, totaal
6231	GM1705	53.0	HIC: Diefstal/inbraak woning, totaal
6232	GM1705	121.0	HIC: Diefstal/inbraak woning, totaal
6233	GM1705	59.0	HIC: Diefstal/inbraak woning, totaal
6234	GM0553	46.0	HIC: Diefstal/inbraak woning, totaal
6235	GM0553	27.0	HIC: Diefstal/inbraak woning, totaal
6236	GM0553	60.0	HIC: Diefstal/inbraak woning, totaal
6237	GM0553	17.0	HIC: Diefstal/inbraak woning, totaal
6238	GM0553	38.0	HIC: Diefstal/inbraak woning, totaal
6239	GM0553	28.0	HIC: Diefstal/inbraak woning, totaal
6240	GM0140	19.0	HIC: Diefstal/inbraak woning, totaal
6241	GM0140	7.0	HIC: Diefstal/inbraak woning, totaal
6242	GM0140	16.0	HIC: Diefstal/inbraak woning, totaal
6243	GM0140	6.0	HIC: Diefstal/inbraak woning, totaal
6244	GM0140	17.0	HIC: Diefstal/inbraak woning, totaal
6245	GM0140	6.0	HIC: Diefstal/inbraak woning, totaal
6246	GM0262	132.0	HIC: Diefstal/inbraak woning, totaal
6247	GM0262	60.0	HIC: Diefstal/inbraak woning, totaal
6248	GM0262	108.0	HIC: Diefstal/inbraak woning, totaal
6249	GM0262	67.0	HIC: Diefstal/inbraak woning, totaal
6250	GM0262	136.0	HIC: Diefstal/inbraak woning, totaal
6251	GM0262	33.0	HIC: Diefstal/inbraak woning, totaal
6252	GM0809	90.0	HIC: Diefstal/inbraak woning, totaal
6253	GM0809	25.0	HIC: Diefstal/inbraak woning, totaal
6254	GM0809	46.0	HIC: Diefstal/inbraak woning, totaal
6255	GM0809	13.0	HIC: Diefstal/inbraak woning, totaal
6256	GM0809	43.0	HIC: Diefstal/inbraak woning, totaal
6257	GM0809	17.0	HIC: Diefstal/inbraak woning, totaal
6258	GM0331	15.0	HIC: Diefstal/inbraak woning, totaal
6259	GM0331	3.0	HIC: Diefstal/inbraak woning, totaal
6260	GM0331	18.0	HIC: Diefstal/inbraak woning, totaal
6261	GM0331	9.0	HIC: Diefstal/inbraak woning, totaal
6262	GM0331	19.0	HIC: Diefstal/inbraak woning, totaal
6263	GM0331	6.0	HIC: Diefstal/inbraak woning, totaal
6264	GM0024	20.0	HIC: Diefstal/inbraak woning, totaal
6265	GM0024	9.0	HIC: Diefstal/inbraak woning, totaal
6266	GM0024	16.0	HIC: Diefstal/inbraak woning, totaal
6267	GM0024	4.0	HIC: Diefstal/inbraak woning, totaal
6268	GM0024	7.0	HIC: Diefstal/inbraak woning, totaal
6269	GM0024	4.0	HIC: Diefstal/inbraak woning, totaal
6270	GM0168	44.0	HIC: Diefstal/inbraak woning, totaal
6271	GM0168	15.0	HIC: Diefstal/inbraak woning, totaal
6272	GM0168	54.0	HIC: Diefstal/inbraak woning, totaal
6273	GM0168	14.0	HIC: Diefstal/inbraak woning, totaal
6274	GM0168	51.0	HIC: Diefstal/inbraak woning, totaal
6275	GM0168	10.0	HIC: Diefstal/inbraak woning, totaal
6276	GM1671		HIC: Diefstal/inbraak woning, totaal
6277	GM1671		HIC: Diefstal/inbraak woning, totaal
6278	GM1671		HIC: Diefstal/inbraak woning, totaal
6279	GM1671		HIC: Diefstal/inbraak woning, totaal
6280	GM1671		HIC: Diefstal/inbraak woning, totaal
6281	GM1671		HIC: Diefstal/inbraak woning, totaal
6282	GM0263	102.0	HIC: Diefstal/inbraak woning, totaal
6283	GM0263	48.0	HIC: Diefstal/inbraak woning, totaal
6284	GM0263	84.0	HIC: Diefstal/inbraak woning, totaal
6285	GM0263	30.0	HIC: Diefstal/inbraak woning, totaal
6286	GM0263	59.0	HIC: Diefstal/inbraak woning, totaal
6287	GM0263	20.0	HIC: Diefstal/inbraak woning, totaal
6288	GM1641	98.0	HIC: Diefstal/inbraak woning, totaal
6289	GM1641	51.0	HIC: Diefstal/inbraak woning, totaal
6290	GM1641	114.0	HIC: Diefstal/inbraak woning, totaal
6291	GM1641	53.0	HIC: Diefstal/inbraak woning, totaal
6292	GM1641	97.0	HIC: Diefstal/inbraak woning, totaal
6293	GM1641	27.0	HIC: Diefstal/inbraak woning, totaal
6294	GM0556	161.0	HIC: Diefstal/inbraak woning, totaal
6295	GM0556	112.0	HIC: Diefstal/inbraak woning, totaal
6296	GM0556	186.0	HIC: Diefstal/inbraak woning, totaal
6297	GM0556	62.0	HIC: Diefstal/inbraak woning, totaal
6298	GM0556	153.0	HIC: Diefstal/inbraak woning, totaal
6299	GM0556	94.0	HIC: Diefstal/inbraak woning, totaal
6300	GM0935	953.0	HIC: Diefstal/inbraak woning, totaal
6301	GM0935	458.0	HIC: Diefstal/inbraak woning, totaal
6302	GM0935	875.0	HIC: Diefstal/inbraak woning, totaal
6303	GM0935	241.0	HIC: Diefstal/inbraak woning, totaal
6304	GM0935	514.0	HIC: Diefstal/inbraak woning, totaal
6305	GM0935	222.0	HIC: Diefstal/inbraak woning, totaal
6306	GM1663	18.0	HIC: Diefstal/inbraak woning, totaal
6307	GM1663	4.0	HIC: Diefstal/inbraak woning, totaal
6308	GM1663	8.0	HIC: Diefstal/inbraak woning, totaal
6309	GM1663	9.0	HIC: Diefstal/inbraak woning, totaal
6310	GM1663	18.0	HIC: Diefstal/inbraak woning, totaal
6311	GM1663	5.0	HIC: Diefstal/inbraak woning, totaal
6312	GM0025	17.0	HIC: Diefstal/inbraak woning, totaal
6313	GM0025	9.0	HIC: Diefstal/inbraak woning, totaal
6314	GM0025	16.0	HIC: Diefstal/inbraak woning, totaal
6315	GM0025	9.0	HIC: Diefstal/inbraak woning, totaal
6316	GM0025	27.0	HIC: Diefstal/inbraak woning, totaal
6317	GM0025	6.0	HIC: Diefstal/inbraak woning, totaal
6318	GM0420	214.0	HIC: Diefstal/inbraak woning, totaal
6319	GM0420	57.0	HIC: Diefstal/inbraak woning, totaal
6320	GM0420	135.0	HIC: Diefstal/inbraak woning, totaal
6321	GM0420	36.0	HIC: Diefstal/inbraak woning, totaal
6322	GM0420	97.0	HIC: Diefstal/inbraak woning, totaal
6323	GM0420	54.0	HIC: Diefstal/inbraak woning, totaal
6324	GM0938	121.0	HIC: Diefstal/inbraak woning, totaal
6325	GM0938	40.0	HIC: Diefstal/inbraak woning, totaal
6326	GM0938	68.0	HIC: Diefstal/inbraak woning, totaal
6327	GM0938	32.0	HIC: Diefstal/inbraak woning, totaal
6328	GM0938	68.0	HIC: Diefstal/inbraak woning, totaal
6329	GM0938	23.0	HIC: Diefstal/inbraak woning, totaal
6330	GM1948		HIC: Diefstal/inbraak woning, totaal
6331	GM1948		HIC: Diefstal/inbraak woning, totaal
6332	GM1948		HIC: Diefstal/inbraak woning, totaal
6333	GM1948		HIC: Diefstal/inbraak woning, totaal
6334	GM1948		HIC: Diefstal/inbraak woning, totaal
6335	GM1948	55.0	HIC: Diefstal/inbraak woning, totaal
6336	GM1908	24.0	HIC: Diefstal/inbraak woning, totaal
6337	GM1908	17.0	HIC: Diefstal/inbraak woning, totaal
6338	GM1908	36.0	HIC: Diefstal/inbraak woning, totaal
6339	GM1908	6.0	HIC: Diefstal/inbraak woning, totaal
6340	GM1908	16.0	HIC: Diefstal/inbraak woning, totaal
6341	GM1908	13.0	HIC: Diefstal/inbraak woning, totaal
6342	GM1987	18.0	HIC: Diefstal/inbraak woning, totaal
6343	GM1987	12.0	HIC: Diefstal/inbraak woning, totaal
6344	GM1987	25.0	HIC: Diefstal/inbraak woning, totaal
6345	GM1987	6.0	HIC: Diefstal/inbraak woning, totaal
6346	GM1987	20.0	HIC: Diefstal/inbraak woning, totaal
6347	GM1987	6.0	HIC: Diefstal/inbraak woning, totaal
6348	GM0119	78.0	HIC: Diefstal/inbraak woning, totaal
6349	GM0119	50.0	HIC: Diefstal/inbraak woning, totaal
6350	GM0119	91.0	HIC: Diefstal/inbraak woning, totaal
6351	GM0119	38.0	HIC: Diefstal/inbraak woning, totaal
6352	GM0119	55.0	HIC: Diefstal/inbraak woning, totaal
6353	GM0119	36.0	HIC: Diefstal/inbraak woning, totaal
6354	GM0687	161.0	HIC: Diefstal/inbraak woning, totaal
6355	GM0687	119.0	HIC: Diefstal/inbraak woning, totaal
6356	GM0687	194.0	HIC: Diefstal/inbraak woning, totaal
6357	GM0687	36.0	HIC: Diefstal/inbraak woning, totaal
6358	GM0687	80.0	HIC: Diefstal/inbraak woning, totaal
6359	GM0687	33.0	HIC: Diefstal/inbraak woning, totaal
6360	GM1842	109.0	HIC: Diefstal/inbraak woning, totaal
6361	GM1842	34.0	HIC: Diefstal/inbraak woning, totaal
6362	GM1842	74.0	HIC: Diefstal/inbraak woning, totaal
6363	GM1842	23.0	HIC: Diefstal/inbraak woning, totaal
6364	GM1842	64.0	HIC: Diefstal/inbraak woning, totaal
6365	GM1842	35.0	HIC: Diefstal/inbraak woning, totaal
6366	GM1731	94.0	HIC: Diefstal/inbraak woning, totaal
6367	GM1731	26.0	HIC: Diefstal/inbraak woning, totaal
6368	GM1731	81.0	HIC: Diefstal/inbraak woning, totaal
6369	GM1731	44.0	HIC: Diefstal/inbraak woning, totaal
6370	GM1731	97.0	HIC: Diefstal/inbraak woning, totaal
6371	GM1731	33.0	HIC: Diefstal/inbraak woning, totaal
6372	GM0815	19.0	HIC: Diefstal/inbraak woning, totaal
6373	GM0815	11.0	HIC: Diefstal/inbraak woning, totaal
6374	GM0815	22.0	HIC: Diefstal/inbraak woning, totaal
6375	GM0815	13.0	HIC: Diefstal/inbraak woning, totaal
6376	GM0815	28.0	HIC: Diefstal/inbraak woning, totaal
6377	GM0815	17.0	HIC: Diefstal/inbraak woning, totaal
6378	GM0265		HIC: Diefstal/inbraak woning, totaal
6379	GM0265		HIC: Diefstal/inbraak woning, totaal
6380	GM0265		HIC: Diefstal/inbraak woning, totaal
6381	GM0265		HIC: Diefstal/inbraak woning, totaal
6382	GM0265		HIC: Diefstal/inbraak woning, totaal
6383	GM0265		HIC: Diefstal/inbraak woning, totaal
6384	GM1709	152.0	HIC: Diefstal/inbraak woning, totaal
6385	GM1709	126.0	HIC: Diefstal/inbraak woning, totaal
6386	GM1709	202.0	HIC: Diefstal/inbraak woning, totaal
6387	GM1709	50.0	HIC: Diefstal/inbraak woning, totaal
6388	GM1709	104.0	HIC: Diefstal/inbraak woning, totaal
6389	GM1709	55.0	HIC: Diefstal/inbraak woning, totaal
6390	GM1927	51.0	HIC: Diefstal/inbraak woning, totaal
6391	GM1927	16.0	HIC: Diefstal/inbraak woning, totaal
6392	GM1927	32.0	HIC: Diefstal/inbraak woning, totaal
6393	GM1927	14.0	HIC: Diefstal/inbraak woning, totaal
6394	GM1927	30.0	HIC: Diefstal/inbraak woning, totaal
6395	GM1927	19.0	HIC: Diefstal/inbraak woning, totaal
6396	GM1955	100.0	HIC: Diefstal/inbraak woning, totaal
6397	GM1955	45.0	HIC: Diefstal/inbraak woning, totaal
6398	GM1955	97.0	HIC: Diefstal/inbraak woning, totaal
6399	GM1955	36.0	HIC: Diefstal/inbraak woning, totaal
6400	GM1955	94.0	HIC: Diefstal/inbraak woning, totaal
6401	GM1955	46.0	HIC: Diefstal/inbraak woning, totaal
6402	GM0335	32.0	HIC: Diefstal/inbraak woning, totaal
6403	GM0335	12.0	HIC: Diefstal/inbraak woning, totaal
6404	GM0335	27.0	HIC: Diefstal/inbraak woning, totaal
6405	GM0335	6.0	HIC: Diefstal/inbraak woning, totaal
6406	GM0335	18.0	HIC: Diefstal/inbraak woning, totaal
6407	GM0335	10.0	HIC: Diefstal/inbraak woning, totaal
6408	GM0944	31.0	HIC: Diefstal/inbraak woning, totaal
6409	GM0944	17.0	HIC: Diefstal/inbraak woning, totaal
6410	GM0944	31.0	HIC: Diefstal/inbraak woning, totaal
6411	GM0944	19.0	HIC: Diefstal/inbraak woning, totaal
6412	GM0944	40.0	HIC: Diefstal/inbraak woning, totaal
6413	GM0944	24.0	HIC: Diefstal/inbraak woning, totaal
6414	GM0424	33.0	HIC: Diefstal/inbraak woning, totaal
6415	GM0424	14.0	HIC: Diefstal/inbraak woning, totaal
6416	GM0424	25.0	HIC: Diefstal/inbraak woning, totaal
6417	GM0424		HIC: Diefstal/inbraak woning, totaal
6418	GM0424		HIC: Diefstal/inbraak woning, totaal
6419	GM0424		HIC: Diefstal/inbraak woning, totaal
6420	GM0425	97.0	HIC: Diefstal/inbraak woning, totaal
6421	GM0425	52.0	HIC: Diefstal/inbraak woning, totaal
6422	GM0425	109.0	HIC: Diefstal/inbraak woning, totaal
6423	GM0425		HIC: Diefstal/inbraak woning, totaal
6424	GM0425		HIC: Diefstal/inbraak woning, totaal
6425	GM0425		HIC: Diefstal/inbraak woning, totaal
6426	GM1740	70.0	HIC: Diefstal/inbraak woning, totaal
6427	GM1740	29.0	HIC: Diefstal/inbraak woning, totaal
6428	GM1740	53.0	HIC: Diefstal/inbraak woning, totaal
6429	GM1740	24.0	HIC: Diefstal/inbraak woning, totaal
6430	GM1740	48.0	HIC: Diefstal/inbraak woning, totaal
6431	GM1740	16.0	HIC: Diefstal/inbraak woning, totaal
6432	GM0643		HIC: Diefstal/inbraak woning, totaal
6433	GM0643		HIC: Diefstal/inbraak woning, totaal
6434	GM0643		HIC: Diefstal/inbraak woning, totaal
6435	GM0643		HIC: Diefstal/inbraak woning, totaal
6436	GM0643		HIC: Diefstal/inbraak woning, totaal
6437	GM0643		HIC: Diefstal/inbraak woning, totaal
6438	GM0946	58.0	HIC: Diefstal/inbraak woning, totaal
6439	GM0946	27.0	HIC: Diefstal/inbraak woning, totaal
6440	GM0946	55.0	HIC: Diefstal/inbraak woning, totaal
6441	GM0946	16.0	HIC: Diefstal/inbraak woning, totaal
6442	GM0946	46.0	HIC: Diefstal/inbraak woning, totaal
6443	GM0946	12.0	HIC: Diefstal/inbraak woning, totaal
6444	GM0304	50.0	HIC: Diefstal/inbraak woning, totaal
6445	GM0304	18.0	HIC: Diefstal/inbraak woning, totaal
6446	GM0304	65.0	HIC: Diefstal/inbraak woning, totaal
6447	GM0304	15.0	HIC: Diefstal/inbraak woning, totaal
6448	GM0304	29.0	HIC: Diefstal/inbraak woning, totaal
6449	GM0304	11.0	HIC: Diefstal/inbraak woning, totaal
6450	GM0356	297.0	HIC: Diefstal/inbraak woning, totaal
6451	GM0356	163.0	HIC: Diefstal/inbraak woning, totaal
6452	GM0356	321.0	HIC: Diefstal/inbraak woning, totaal
6453	GM0356	149.0	HIC: Diefstal/inbraak woning, totaal
6454	GM0356	324.0	HIC: Diefstal/inbraak woning, totaal
6455	GM0356	116.0	HIC: Diefstal/inbraak woning, totaal
6456	GM0569	51.0	HIC: Diefstal/inbraak woning, totaal
6457	GM0569	15.0	HIC: Diefstal/inbraak woning, totaal
6458	GM0569	58.0	HIC: Diefstal/inbraak woning, totaal
6459	GM0569	28.0	HIC: Diefstal/inbraak woning, totaal
6460	GM0569	51.0	HIC: Diefstal/inbraak woning, totaal
6461	GM0569	21.0	HIC: Diefstal/inbraak woning, totaal
6462	GM0267	144.0	HIC: Diefstal/inbraak woning, totaal
6463	GM0267	47.0	HIC: Diefstal/inbraak woning, totaal
6464	GM0267	111.0	HIC: Diefstal/inbraak woning, totaal
6465	GM0267	95.0	HIC: Diefstal/inbraak woning, totaal
6466	GM0267	177.0	HIC: Diefstal/inbraak woning, totaal
6467	GM0267	53.0	HIC: Diefstal/inbraak woning, totaal
6468	GM0268	837.0	HIC: Diefstal/inbraak woning, totaal
6469	GM0268	313.0	HIC: Diefstal/inbraak woning, totaal
6470	GM0268	678.0	HIC: Diefstal/inbraak woning, totaal
6471	GM0268	316.0	HIC: Diefstal/inbraak woning, totaal
6472	GM0268	674.0	HIC: Diefstal/inbraak woning, totaal
6473	GM0268	272.0	HIC: Diefstal/inbraak woning, totaal
6474	GM1930	425.0	HIC: Diefstal/inbraak woning, totaal
6475	GM1930	181.0	HIC: Diefstal/inbraak woning, totaal
6476	GM1930	375.0	HIC: Diefstal/inbraak woning, totaal
6477	GM1930	136.0	HIC: Diefstal/inbraak woning, totaal
6478	GM1930	363.0	HIC: Diefstal/inbraak woning, totaal
6479	GM1930	223.0	HIC: Diefstal/inbraak woning, totaal
6480	GM1695	39.0	HIC: Diefstal/inbraak woning, totaal
6481	GM1695	14.0	HIC: Diefstal/inbraak woning, totaal
6482	GM1695	23.0	HIC: Diefstal/inbraak woning, totaal
6483	GM1695	14.0	HIC: Diefstal/inbraak woning, totaal
6484	GM1695	19.0	HIC: Diefstal/inbraak woning, totaal
6485	GM1695	12.0	HIC: Diefstal/inbraak woning, totaal
6486	GM1699	117.0	HIC: Diefstal/inbraak woning, totaal
6487	GM1699	28.0	HIC: Diefstal/inbraak woning, totaal
6488	GM1699	93.0	HIC: Diefstal/inbraak woning, totaal
6489	GM1699	39.0	HIC: Diefstal/inbraak woning, totaal
6490	GM1699	83.0	HIC: Diefstal/inbraak woning, totaal
6491	GM1699	36.0	HIC: Diefstal/inbraak woning, totaal
6492	GM0171	142.0	HIC: Diefstal/inbraak woning, totaal
6493	GM0171	78.0	HIC: Diefstal/inbraak woning, totaal
6494	GM0171	145.0	HIC: Diefstal/inbraak woning, totaal
6495	GM0171	72.0	HIC: Diefstal/inbraak woning, totaal
6496	GM0171	149.0	HIC: Diefstal/inbraak woning, totaal
6497	GM0171	73.0	HIC: Diefstal/inbraak woning, totaal
6498	GM0575	68.0	HIC: Diefstal/inbraak woning, totaal
6499	GM0575	33.0	HIC: Diefstal/inbraak woning, totaal
6500	GM0575	66.0	HIC: Diefstal/inbraak woning, totaal
6501	GM0575	33.0	HIC: Diefstal/inbraak woning, totaal
6502	GM0575	68.0	HIC: Diefstal/inbraak woning, totaal
6503	GM0575	39.0	HIC: Diefstal/inbraak woning, totaal
6504	GM0576	76.0	HIC: Diefstal/inbraak woning, totaal
6505	GM0576	35.0	HIC: Diefstal/inbraak woning, totaal
6506	GM0576	65.0	HIC: Diefstal/inbraak woning, totaal
6507	GM0576	18.0	HIC: Diefstal/inbraak woning, totaal
6508	GM0576	34.0	HIC: Diefstal/inbraak woning, totaal
6509	GM0576	20.0	HIC: Diefstal/inbraak woning, totaal
6510	GM0820	82.0	HIC: Diefstal/inbraak woning, totaal
6511	GM0820	45.0	HIC: Diefstal/inbraak woning, totaal
6512	GM0820	79.0	HIC: Diefstal/inbraak woning, totaal
6513	GM0820	34.0	HIC: Diefstal/inbraak woning, totaal
6514	GM0820	57.0	HIC: Diefstal/inbraak woning, totaal
6515	GM0820	31.0	HIC: Diefstal/inbraak woning, totaal
6516	GM0302	89.0	HIC: Diefstal/inbraak woning, totaal
6517	GM0302	46.0	HIC: Diefstal/inbraak woning, totaal
6518	GM0302	90.0	HIC: Diefstal/inbraak woning, totaal
6519	GM0302	25.0	HIC: Diefstal/inbraak woning, totaal
6520	GM0302	61.0	HIC: Diefstal/inbraak woning, totaal
6521	GM0302	36.0	HIC: Diefstal/inbraak woning, totaal
6522	GM0951	62.0	HIC: Diefstal/inbraak woning, totaal
6523	GM0951	24.0	HIC: Diefstal/inbraak woning, totaal
6524	GM0951	72.0	HIC: Diefstal/inbraak woning, totaal
6525	GM0951	39.0	HIC: Diefstal/inbraak woning, totaal
6526	GM0951	61.0	HIC: Diefstal/inbraak woning, totaal
6527	GM0951	24.0	HIC: Diefstal/inbraak woning, totaal
6528	GM0579	83.0	HIC: Diefstal/inbraak woning, totaal
6529	GM0579	50.0	HIC: Diefstal/inbraak woning, totaal
6530	GM0579	98.0	HIC: Diefstal/inbraak woning, totaal
6531	GM0579	28.0	HIC: Diefstal/inbraak woning, totaal
6532	GM0579	55.0	HIC: Diefstal/inbraak woning, totaal
6533	GM0579	20.0	HIC: Diefstal/inbraak woning, totaal
6534	GM0823	52.0	HIC: Diefstal/inbraak woning, totaal
6535	GM0823	30.0	HIC: Diefstal/inbraak woning, totaal
6536	GM0823	68.0	HIC: Diefstal/inbraak woning, totaal
6537	GM0823	22.0	HIC: Diefstal/inbraak woning, totaal
6538	GM0823	44.0	HIC: Diefstal/inbraak woning, totaal
6539	GM0823	17.0	HIC: Diefstal/inbraak woning, totaal
6540	GM0824	109.0	HIC: Diefstal/inbraak woning, totaal
6541	GM0824	57.0	HIC: Diefstal/inbraak woning, totaal
6542	GM0824	122.0	HIC: Diefstal/inbraak woning, totaal
6543	GM0824	51.0	HIC: Diefstal/inbraak woning, totaal
6544	GM0824	95.0	HIC: Diefstal/inbraak woning, totaal
6545	GM0824	32.0	HIC: Diefstal/inbraak woning, totaal
6546	GM1895	88.0	HIC: Diefstal/inbraak woning, totaal
6547	GM1895	33.0	HIC: Diefstal/inbraak woning, totaal
6548	GM1895	87.0	HIC: Diefstal/inbraak woning, totaal
6549	GM1895	34.0	HIC: Diefstal/inbraak woning, totaal
6550	GM1895	74.0	HIC: Diefstal/inbraak woning, totaal
6551	GM1895	38.0	HIC: Diefstal/inbraak woning, totaal
6552	GM0269	70.0	HIC: Diefstal/inbraak woning, totaal
6553	GM0269	21.0	HIC: Diefstal/inbraak woning, totaal
6554	GM0269	46.0	HIC: Diefstal/inbraak woning, totaal
6555	GM0269	30.0	HIC: Diefstal/inbraak woning, totaal
6556	GM0269	46.0	HIC: Diefstal/inbraak woning, totaal
6557	GM0269	16.0	HIC: Diefstal/inbraak woning, totaal
6558	GM0173	87.0	HIC: Diefstal/inbraak woning, totaal
6559	GM0173	41.0	HIC: Diefstal/inbraak woning, totaal
6560	GM0173	110.0	HIC: Diefstal/inbraak woning, totaal
6561	GM0173	30.0	HIC: Diefstal/inbraak woning, totaal
