Perioden,Crimes,Municipality,CrimeType
2016JJ00,17.0,Maasgouw,Diefstal van motorvoertuigen
2014JJ00,22.0,Maassluis,Diefstal van motorvoertuigen
2015JJ00,29.0,Maassluis,Diefstal van motorvoertuigen
2016JJ00,17.0,Maassluis,Diefstal van motorvoertuigen
2014JJ00,222.0,Maastricht,Diefstal van motorvoertuigen
2015JJ00,232.0,Maastricht,Diefstal van motorvoertuigen
2016JJ00,285.0,Maastricht,Diefstal van motorvoertuigen
2014JJ00,2.0,De Marne,Diefstal van motorvoertuigen
2015JJ00,1.0,De Marne,Diefstal van motorvoertuigen
2016JJ00,0.0,De Marne,Diefstal van motorvoertuigen
2014JJ00,2.0,Marum,Diefstal van motorvoertuigen
2015JJ00,1.0,Marum,Diefstal van motorvoertuigen
2016JJ00,1.0,Marum,Diefstal van motorvoertuigen
2014JJ00,27.0,Medemblik,Diefstal van motorvoertuigen
2015JJ00,16.0,Medemblik,Diefstal van motorvoertuigen
2016JJ00,21.0,Medemblik,Diefstal van motorvoertuigen
2014JJ00,38.0,Meerssen,Diefstal van motorvoertuigen
2015JJ00,34.0,Meerssen,Diefstal van motorvoertuigen
2016JJ00,41.0,Meerssen,Diefstal van motorvoertuigen
2014JJ00,,Meierijstad,Diefstal van motorvoertuigen
2015JJ00,,Meierijstad,Diefstal van motorvoertuigen
2016JJ00,,Meierijstad,Diefstal van motorvoertuigen
2014JJ00,4.0,Menameradiel,Diefstal van motorvoertuigen
2015JJ00,1.0,Menameradiel,Diefstal van motorvoertuigen
2016JJ00,1.0,Menameradiel,Diefstal van motorvoertuigen
2014JJ00,3.0,Menterwolde,Diefstal van motorvoertuigen
2015JJ00,0.0,Menterwolde,Diefstal van motorvoertuigen
2016JJ00,0.0,Menterwolde,Diefstal van motorvoertuigen
2014JJ00,11.0,Meppel,Diefstal van motorvoertuigen
2015JJ00,10.0,Meppel,Diefstal van motorvoertuigen
2016JJ00,13.0,Meppel,Diefstal van motorvoertuigen
2014JJ00,12.0,Middelburg (Z.),Diefstal van motorvoertuigen
2015JJ00,9.0,Middelburg (Z.),Diefstal van motorvoertuigen
2016JJ00,10.0,Middelburg (Z.),Diefstal van motorvoertuigen
2014JJ00,21.0,Midden-Delfland,Diefstal van motorvoertuigen
2015JJ00,8.0,Midden-Delfland,Diefstal van motorvoertuigen
2016JJ00,7.0,Midden-Delfland,Diefstal van motorvoertuigen
2014JJ00,2.0,Midden-Drenthe,Diefstal van motorvoertuigen
2015JJ00,8.0,Midden-Drenthe,Diefstal van motorvoertuigen
2016JJ00,6.0,Midden-Drenthe,Diefstal van motorvoertuigen
2014JJ00,1.0,Mill en Sint Hubert,Diefstal van motorvoertuigen
2015JJ00,2.0,Mill en Sint Hubert,Diefstal van motorvoertuigen
2016JJ00,3.0,Mill en Sint Hubert,Diefstal van motorvoertuigen
2014JJ00,,Millingen aan de Rijn,Diefstal van motorvoertuigen
2015JJ00,,Millingen aan de Rijn,Diefstal van motorvoertuigen
2016JJ00,,Millingen aan de Rijn,Diefstal van motorvoertuigen
2014JJ00,28.0,Moerdijk,Diefstal van motorvoertuigen
2015JJ00,19.0,Moerdijk,Diefstal van motorvoertuigen
2016JJ00,22.0,Moerdijk,Diefstal van motorvoertuigen
2014JJ00,9.0,Molenwaard,Diefstal van motorvoertuigen
2015JJ00,8.0,Molenwaard,Diefstal van motorvoertuigen
2016JJ00,5.0,Molenwaard,Diefstal van motorvoertuigen
2014JJ00,14.0,Montferland,Diefstal van motorvoertuigen
2015JJ00,19.0,Montferland,Diefstal van motorvoertuigen
2016JJ00,30.0,Montferland,Diefstal van motorvoertuigen
2014JJ00,5.0,Montfoort,Diefstal van motorvoertuigen
2015JJ00,4.0,Montfoort,Diefstal van motorvoertuigen
2016JJ00,1.0,Montfoort,Diefstal van motorvoertuigen
2014JJ00,4.0,Mook en Middelaar,Diefstal van motorvoertuigen
2015JJ00,8.0,Mook en Middelaar,Diefstal van motorvoertuigen
2016JJ00,6.0,Mook en Middelaar,Diefstal van motorvoertuigen
2014JJ00,11.0,Muiden,Diefstal van motorvoertuigen
2015JJ00,8.0,Muiden,Diefstal van motorvoertuigen
2016JJ00,,Muiden,Diefstal van motorvoertuigen
2014JJ00,8.0,Naarden,Diefstal van motorvoertuigen
2015JJ00,12.0,Naarden,Diefstal van motorvoertuigen
2016JJ00,,Naarden,Diefstal van motorvoertuigen
2014JJ00,35.0,Neder-Betuwe,Diefstal van motorvoertuigen
2015JJ00,22.0,Neder-Betuwe,Diefstal van motorvoertuigen
2016JJ00,24.0,Neder-Betuwe,Diefstal van motorvoertuigen
2014JJ00,,Nederlek,Diefstal van motorvoertuigen
2015JJ00,,Nederlek,Diefstal van motorvoertuigen
2016JJ00,,Nederlek,Diefstal van motorvoertuigen
2014JJ00,12.0,Nederweert,Diefstal van motorvoertuigen
2015JJ00,11.0,Nederweert,Diefstal van motorvoertuigen
2016JJ00,9.0,Nederweert,Diefstal van motorvoertuigen
2014JJ00,6.0,Neerijnen,Diefstal van motorvoertuigen
2015JJ00,8.0,Neerijnen,Diefstal van motorvoertuigen
2016JJ00,7.0,Neerijnen,Diefstal van motorvoertuigen
2014JJ00,67.0,Nieuwegein,Diefstal van motorvoertuigen
2015JJ00,66.0,Nieuwegein,Diefstal van motorvoertuigen
2016JJ00,81.0,Nieuwegein,Diefstal van motorvoertuigen
2014JJ00,4.0,Nieuwkoop,Diefstal van motorvoertuigen
2015JJ00,1.0,Nieuwkoop,Diefstal van motorvoertuigen
2016JJ00,10.0,Nieuwkoop,Diefstal van motorvoertuigen
2014JJ00,12.0,Nijkerk,Diefstal van motorvoertuigen
2015JJ00,14.0,Nijkerk,Diefstal van motorvoertuigen
2016JJ00,14.0,Nijkerk,Diefstal van motorvoertuigen
2014JJ00,433.0,Nijmegen,Diefstal van motorvoertuigen
2015JJ00,456.0,Nijmegen,Diefstal van motorvoertuigen
2016JJ00,281.0,Nijmegen,Diefstal van motorvoertuigen
2014JJ00,59.0,Nissewaard,Diefstal van motorvoertuigen
2015JJ00,56.0,Nissewaard,Diefstal van motorvoertuigen
2016JJ00,48.0,Nissewaard,Diefstal van motorvoertuigen
2014JJ00,5.0,Noord-Beveland,Diefstal van motorvoertuigen
2015JJ00,1.0,Noord-Beveland,Diefstal van motorvoertuigen
2016JJ00,1.0,Noord-Beveland,Diefstal van motorvoertuigen
2014JJ00,5.0,Noordenveld,Diefstal van motorvoertuigen
2015JJ00,2.0,Noordenveld,Diefstal van motorvoertuigen
2016JJ00,1.0,Noordenveld,Diefstal van motorvoertuigen
2014JJ00,16.0,Noordoostpolder,Diefstal van motorvoertuigen
2015JJ00,11.0,Noordoostpolder,Diefstal van motorvoertuigen
2016JJ00,10.0,Noordoostpolder,Diefstal van motorvoertuigen
2014JJ00,13.0,Noordwijk,Diefstal van motorvoertuigen
2015JJ00,3.0,Noordwijk,Diefstal van motorvoertuigen
2016JJ00,4.0,Noordwijk,Diefstal van motorvoertuigen
2014JJ00,8.0,Noordwijkerhout,Diefstal van motorvoertuigen
2015JJ00,1.0,Noordwijkerhout,Diefstal van motorvoertuigen
2016JJ00,4.0,Noordwijkerhout,Diefstal van motorvoertuigen
2014JJ00,10.0,"Nuenen, Gerwen en Nederwetten",Diefstal van motorvoertuigen
2015JJ00,19.0,"Nuenen, Gerwen en Nederwetten",Diefstal van motorvoertuigen
2016JJ00,11.0,"Nuenen, Gerwen en Nederwetten",Diefstal van motorvoertuigen
2014JJ00,11.0,Nunspeet,Diefstal van motorvoertuigen
2015JJ00,7.0,Nunspeet,Diefstal van motorvoertuigen
2016JJ00,8.0,Nunspeet,Diefstal van motorvoertuigen
2014JJ00,20.0,Nuth,Diefstal van motorvoertuigen
2015JJ00,32.0,Nuth,Diefstal van motorvoertuigen
2016JJ00,32.0,Nuth,Diefstal van motorvoertuigen
2014JJ00,7.0,Oegstgeest,Diefstal van motorvoertuigen
2015JJ00,9.0,Oegstgeest,Diefstal van motorvoertuigen
2016JJ00,9.0,Oegstgeest,Diefstal van motorvoertuigen
2014JJ00,10.0,Oirschot,Diefstal van motorvoertuigen
2015JJ00,11.0,Oirschot,Diefstal van motorvoertuigen
2016JJ00,6.0,Oirschot,Diefstal van motorvoertuigen
2014JJ00,20.0,Oisterwijk,Diefstal van motorvoertuigen
2015JJ00,10.0,Oisterwijk,Diefstal van motorvoertuigen
2016JJ00,13.0,Oisterwijk,Diefstal van motorvoertuigen
2014JJ00,8.0,Oldambt,Diefstal van motorvoertuigen
2015JJ00,7.0,Oldambt,Diefstal van motorvoertuigen
2016JJ00,5.0,Oldambt,Diefstal van motorvoertuigen
2014JJ00,3.0,Oldebroek,Diefstal van motorvoertuigen
2015JJ00,4.0,Oldebroek,Diefstal van motorvoertuigen
2016JJ00,6.0,Oldebroek,Diefstal van motorvoertuigen
2014JJ00,6.0,Oldenzaal,Diefstal van motorvoertuigen
2015JJ00,8.0,Oldenzaal,Diefstal van motorvoertuigen
2016JJ00,4.0,Oldenzaal,Diefstal van motorvoertuigen
2014JJ00,7.0,Olst-Wijhe,Diefstal van motorvoertuigen
2015JJ00,6.0,Olst-Wijhe,Diefstal van motorvoertuigen
2016JJ00,0.0,Olst-Wijhe,Diefstal van motorvoertuigen
2014JJ00,5.0,Ommen,Diefstal van motorvoertuigen
2015JJ00,2.0,Ommen,Diefstal van motorvoertuigen
2016JJ00,12.0,Ommen,Diefstal van motorvoertuigen
2014JJ00,9.0,Onderbanken,Diefstal van motorvoertuigen
2015JJ00,12.0,Onderbanken,Diefstal van motorvoertuigen
2016JJ00,15.0,Onderbanken,Diefstal van motorvoertuigen
2014JJ00,7.0,Oost Gelre,Diefstal van motorvoertuigen
2015JJ00,11.0,Oost Gelre,Diefstal van motorvoertuigen
2016JJ00,4.0,Oost Gelre,Diefstal van motorvoertuigen
2014JJ00,46.0,Oosterhout,Diefstal van motorvoertuigen
2015JJ00,51.0,Oosterhout,Diefstal van motorvoertuigen
2016JJ00,48.0,Oosterhout,Diefstal van motorvoertuigen
2014JJ00,2.0,Ooststellingwerf,Diefstal van motorvoertuigen
2015JJ00,8.0,Ooststellingwerf,Diefstal van motorvoertuigen
2016JJ00,4.0,Ooststellingwerf,Diefstal van motorvoertuigen
2014JJ00,9.0,Oostzaan,Diefstal van motorvoertuigen
2015JJ00,3.0,Oostzaan,Diefstal van motorvoertuigen
2016JJ00,4.0,Oostzaan,Diefstal van motorvoertuigen
2014JJ00,3.0,Opmeer,Diefstal van motorvoertuigen
2015JJ00,1.0,Opmeer,Diefstal van motorvoertuigen
2016JJ00,3.0,Opmeer,Diefstal van motorvoertuigen
2014JJ00,2.0,Opsterland,Diefstal van motorvoertuigen
2015JJ00,3.0,Opsterland,Diefstal van motorvoertuigen
2016JJ00,3.0,Opsterland,Diefstal van motorvoertuigen
2014JJ00,146.0,Oss,Diefstal van motorvoertuigen
2015JJ00,157.0,Oss,Diefstal van motorvoertuigen
2016JJ00,94.0,Oss,Diefstal van motorvoertuigen
2014JJ00,4.0,Oud-Beijerland,Diefstal van motorvoertuigen
2015JJ00,6.0,Oud-Beijerland,Diefstal van motorvoertuigen
2016JJ00,13.0,Oud-Beijerland,Diefstal van motorvoertuigen
2014JJ00,23.0,Oude IJsselstreek,Diefstal van motorvoertuigen
2015JJ00,14.0,Oude IJsselstreek,Diefstal van motorvoertuigen
2016JJ00,10.0,Oude IJsselstreek,Diefstal van motorvoertuigen
2014JJ00,21.0,Ouder-Amstel,Diefstal van motorvoertuigen
2015JJ00,18.0,Ouder-Amstel,Diefstal van motorvoertuigen
2016JJ00,12.0,Ouder-Amstel,Diefstal van motorvoertuigen
2014JJ00,,Ouderkerk,Diefstal van motorvoertuigen
2015JJ00,,Ouderkerk,Diefstal van motorvoertuigen
2016JJ00,,Ouderkerk,Diefstal van motorvoertuigen
2014JJ00,7.0,Oudewater,Diefstal van motorvoertuigen
2015JJ00,5.0,Oudewater,Diefstal van motorvoertuigen
2016JJ00,3.0,Oudewater,Diefstal van motorvoertuigen
2014JJ00,47.0,Overbetuwe,Diefstal van motorvoertuigen
2015JJ00,27.0,Overbetuwe,Diefstal van motorvoertuigen
2016JJ00,39.0,Overbetuwe,Diefstal van motorvoertuigen
2014JJ00,25.0,Papendrecht,Diefstal van motorvoertuigen
2015JJ00,23.0,Papendrecht,Diefstal van motorvoertuigen
2016JJ00,17.0,Papendrecht,Diefstal van motorvoertuigen
2014JJ00,11.0,Peel en Maas,Diefstal van motorvoertuigen
2015JJ00,19.0,Peel en Maas,Diefstal van motorvoertuigen
2016JJ00,20.0,Peel en Maas,Diefstal van motorvoertuigen
2014JJ00,3.0,Pekela,Diefstal van motorvoertuigen
2015JJ00,3.0,Pekela,Diefstal van motorvoertuigen
2016JJ00,1.0,Pekela,Diefstal van motorvoertuigen
2014JJ00,46.0,Pijnacker-Nootdorp,Diefstal van motorvoertuigen
2015JJ00,45.0,Pijnacker-Nootdorp,Diefstal van motorvoertuigen
2016JJ00,36.0,Pijnacker-Nootdorp,Diefstal van motorvoertuigen
2014JJ00,38.0,Purmerend,Diefstal van motorvoertuigen
2015JJ00,48.0,Purmerend,Diefstal van motorvoertuigen
2016JJ00,37.0,Purmerend,Diefstal van motorvoertuigen
2014JJ00,2.0,Putten,Diefstal van motorvoertuigen
2015JJ00,10.0,Putten,Diefstal van motorvoertuigen
2016JJ00,7.0,Putten,Diefstal van motorvoertuigen
2014JJ00,3.0,Raalte,Diefstal van motorvoertuigen
2015JJ00,8.0,Raalte,Diefstal van motorvoertuigen
2016JJ00,5.0,Raalte,Diefstal van motorvoertuigen
2014JJ00,2.0,Reimerswaal,Diefstal van motorvoertuigen
2015JJ00,0.0,Reimerswaal,Diefstal van motorvoertuigen
2016JJ00,7.0,Reimerswaal,Diefstal van motorvoertuigen
2014JJ00,22.0,Renkum,Diefstal van motorvoertuigen
2015JJ00,11.0,Renkum,Diefstal van motorvoertuigen
2016JJ00,19.0,Renkum,Diefstal van motorvoertuigen
2014JJ00,4.0,Renswoude,Diefstal van motorvoertuigen
2015JJ00,1.0,Renswoude,Diefstal van motorvoertuigen
2016JJ00,3.0,Renswoude,Diefstal van motorvoertuigen
2014JJ00,7.0,Reusel-De Mierden,Diefstal van motorvoertuigen
2015JJ00,12.0,Reusel-De Mierden,Diefstal van motorvoertuigen
2016JJ00,5.0,Reusel-De Mierden,Diefstal van motorvoertuigen
2014JJ00,36.0,Rheden,Diefstal van motorvoertuigen
2015JJ00,38.0,Rheden,Diefstal van motorvoertuigen
2016JJ00,15.0,Rheden,Diefstal van motorvoertuigen
2014JJ00,8.0,Rhenen,Diefstal van motorvoertuigen
2015JJ00,7.0,Rhenen,Diefstal van motorvoertuigen
2016JJ00,11.0,Rhenen,Diefstal van motorvoertuigen
2014JJ00,76.0,Ridderkerk,Diefstal van motorvoertuigen
2015JJ00,57.0,Ridderkerk,Diefstal van motorvoertuigen
2016JJ00,58.0,Ridderkerk,Diefstal van motorvoertuigen
2014JJ00,3.0,Rijnwaarden,Diefstal van motorvoertuigen
2015JJ00,7.0,Rijnwaarden,Diefstal van motorvoertuigen
2016JJ00,9.0,Rijnwaarden,Diefstal van motorvoertuigen
2014JJ00,,Rijnwoude,Diefstal van motorvoertuigen
2015JJ00,,Rijnwoude,Diefstal van motorvoertuigen
2016JJ00,,Rijnwoude,Diefstal van motorvoertuigen
2014JJ00,11.0,Rijssen-Holten,Diefstal van motorvoertuigen
2015JJ00,11.0,Rijssen-Holten,Diefstal van motorvoertuigen
2016JJ00,7.0,Rijssen-Holten,Diefstal van motorvoertuigen
2014JJ00,78.0,Rijswijk (ZH.),Diefstal van motorvoertuigen
2015JJ00,88.0,Rijswijk (ZH.),Diefstal van motorvoertuigen
2016JJ00,94.0,Rijswijk (ZH.),Diefstal van motorvoertuigen
2014JJ00,6.0,Roerdalen,Diefstal van motorvoertuigen
2015JJ00,11.0,Roerdalen,Diefstal van motorvoertuigen
2016JJ00,19.0,Roerdalen,Diefstal van motorvoertuigen
2014JJ00,95.0,Roermond,Diefstal van motorvoertuigen
2015JJ00,90.0,Roermond,Diefstal van motorvoertuigen
2016JJ00,70.0,Roermond,Diefstal van motorvoertuigen
2014JJ00,23.0,De Ronde Venen,Diefstal van motorvoertuigen
2015JJ00,28.0,De Ronde Venen,Diefstal van motorvoertuigen
2016JJ00,33.0,De Ronde Venen,Diefstal van motorvoertuigen
2014JJ00,74.0,Roosendaal,Diefstal van motorvoertuigen
2015JJ00,60.0,Roosendaal,Diefstal van motorvoertuigen
2016JJ00,45.0,Roosendaal,Diefstal van motorvoertuigen
2014JJ00,1209.0,Rotterdam,Diefstal van motorvoertuigen
2015JJ00,1119.0,Rotterdam,Diefstal van motorvoertuigen
2016JJ00,982.0,Rotterdam,Diefstal van motorvoertuigen
2014JJ00,2.0,Rozendaal,Diefstal van motorvoertuigen
2015JJ00,4.0,Rozendaal,Diefstal van motorvoertuigen
2016JJ00,1.0,Rozendaal,Diefstal van motorvoertuigen
2014JJ00,8.0,Rucphen,Diefstal van motorvoertuigen
2015JJ00,5.0,Rucphen,Diefstal van motorvoertuigen
2016JJ00,12.0,Rucphen,Diefstal van motorvoertuigen
2014JJ00,10.0,Schagen,Diefstal van motorvoertuigen
2015JJ00,13.0,Schagen,Diefstal van motorvoertuigen
2016JJ00,8.0,Schagen,Diefstal van motorvoertuigen
2014JJ00,,Schermer,Diefstal van motorvoertuigen
2015JJ00,,Schermer,Diefstal van motorvoertuigen
2016JJ00,,Schermer,Diefstal van motorvoertuigen
2014JJ00,3.0,Scherpenzeel,Diefstal van motorvoertuigen
2015JJ00,2.0,Scherpenzeel,Diefstal van motorvoertuigen
2016JJ00,2.0,Scherpenzeel,Diefstal van motorvoertuigen
2014JJ00,144.0,Schiedam,Diefstal van motorvoertuigen
2015JJ00,123.0,Schiedam,Diefstal van motorvoertuigen
2016JJ00,107.0,Schiedam,Diefstal van motorvoertuigen
2014JJ00,0.0,Schiermonnikoog,Diefstal van motorvoertuigen
2015JJ00,1.0,Schiermonnikoog,Diefstal van motorvoertuigen
2016JJ00,0.0,Schiermonnikoog,Diefstal van motorvoertuigen
2014JJ00,14.0,Schijndel,Diefstal van motorvoertuigen
2015JJ00,11.0,Schijndel,Diefstal van motorvoertuigen
2016JJ00,14.0,Schijndel,Diefstal van motorvoertuigen
2014JJ00,28.0,Schinnen,Diefstal van motorvoertuigen
2015JJ00,28.0,Schinnen,Diefstal van motorvoertuigen
2016JJ00,25.0,Schinnen,Diefstal van motorvoertuigen
2014JJ00,,Schoonhoven,Diefstal van motorvoertuigen
2015JJ00,,Schoonhoven,Diefstal van motorvoertuigen
2016JJ00,,Schoonhoven,Diefstal van motorvoertuigen
2014JJ00,14.0,Schouwen-Duiveland,Diefstal van motorvoertuigen
2015JJ00,12.0,Schouwen-Duiveland,Diefstal van motorvoertuigen
2016JJ00,9.0,Schouwen-Duiveland,Diefstal van motorvoertuigen
2014JJ00,7.0,Simpelveld,Diefstal van motorvoertuigen
2015JJ00,14.0,Simpelveld,Diefstal van motorvoertuigen
2016JJ00,11.0,Simpelveld,Diefstal van motorvoertuigen
2014JJ00,7.0,Sint Anthonis,Diefstal van motorvoertuigen
2015JJ00,0.0,Sint Anthonis,Diefstal van motorvoertuigen
2016JJ00,6.0,Sint Anthonis,Diefstal van motorvoertuigen
2014JJ00,15.0,Sint-Michielsgestel,Diefstal van motorvoertuigen
2015JJ00,21.0,Sint-Michielsgestel,Diefstal van motorvoertuigen
2016JJ00,17.0,Sint-Michielsgestel,Diefstal van motorvoertuigen
2014JJ00,9.0,Sint-Oedenrode,Diefstal van motorvoertuigen
2015JJ00,12.0,Sint-Oedenrode,Diefstal van motorvoertuigen
2016JJ00,8.0,Sint-Oedenrode,Diefstal van motorvoertuigen
2014JJ00,133.0,Sittard-Geleen,Diefstal van motorvoertuigen
2015JJ00,213.0,Sittard-Geleen,Diefstal van motorvoertuigen
2016JJ00,167.0,Sittard-Geleen,Diefstal van motorvoertuigen
2014JJ00,,Skarsterlan,Diefstal van motorvoertuigen
2015JJ00,,Skarsterlan,Diefstal van motorvoertuigen
2016JJ00,,Skarsterlan,Diefstal van motorvoertuigen
2014JJ00,8.0,Sliedrecht,Diefstal van motorvoertuigen
2015JJ00,9.0,Sliedrecht,Diefstal van motorvoertuigen
2016JJ00,13.0,Sliedrecht,Diefstal van motorvoertuigen
2014JJ00,0.0,Slochteren,Diefstal van motorvoertuigen
2015JJ00,4.0,Slochteren,Diefstal van motorvoertuigen
2016JJ00,3.0,Slochteren,Diefstal van motorvoertuigen
2014JJ00,5.0,Sluis,Diefstal van motorvoertuigen
2015JJ00,2.0,Sluis,Diefstal van motorvoertuigen
2016JJ00,3.0,Sluis,Diefstal van motorvoertuigen
2014JJ00,10.0,Smallingerland,Diefstal van motorvoertuigen
2015JJ00,10.0,Smallingerland,Diefstal van motorvoertuigen
2016JJ00,13.0,Smallingerland,Diefstal van motorvoertuigen
2014JJ00,15.0,Soest,Diefstal van motorvoertuigen
2015JJ00,10.0,Soest,Diefstal van motorvoertuigen
2016JJ00,16.0,Soest,Diefstal van motorvoertuigen
2014JJ00,13.0,Someren,Diefstal van motorvoertuigen
2015JJ00,12.0,Someren,Diefstal van motorvoertuigen
2016JJ00,26.0,Someren,Diefstal van motorvoertuigen
2014JJ00,10.0,Son en Breugel,Diefstal van motorvoertuigen
2015JJ00,15.0,Son en Breugel,Diefstal van motorvoertuigen
2016JJ00,19.0,Son en Breugel,Diefstal van motorvoertuigen
2014JJ00,,Spijkenisse,Diefstal van motorvoertuigen
2015JJ00,,Spijkenisse,Diefstal van motorvoertuigen
2016JJ00,,Spijkenisse,Diefstal van motorvoertuigen
2014JJ00,6.0,Stadskanaal,Diefstal van motorvoertuigen
2015JJ00,4.0,Stadskanaal,Diefstal van motorvoertuigen
2016JJ00,11.0,Stadskanaal,Diefstal van motorvoertuigen
2014JJ00,3.0,Staphorst,Diefstal van motorvoertuigen
2015JJ00,4.0,Staphorst,Diefstal van motorvoertuigen
2016JJ00,6.0,Staphorst,Diefstal van motorvoertuigen
2014JJ00,7.0,Stede Broec,Diefstal van motorvoertuigen
2015JJ00,7.0,Stede Broec,Diefstal van motorvoertuigen
2016JJ00,6.0,Stede Broec,Diefstal van motorvoertuigen
2014JJ00,10.0,Steenbergen,Diefstal van motorvoertuigen
2015JJ00,12.0,Steenbergen,Diefstal van motorvoertuigen
2016JJ00,7.0,Steenbergen,Diefstal van motorvoertuigen
2014JJ00,10.0,Steenwijkerland,Diefstal van motorvoertuigen
2015JJ00,10.0,Steenwijkerland,Diefstal van motorvoertuigen
2016JJ00,7.0,Steenwijkerland,Diefstal van motorvoertuigen
2014JJ00,25.0,Stein (L.),Diefstal van motorvoertuigen
2015JJ00,42.0,Stein (L.),Diefstal van motorvoertuigen
2016JJ00,39.0,Stein (L.),Diefstal van motorvoertuigen
2014JJ00,57.0,Stichtse Vecht,Diefstal van motorvoertuigen
2015JJ00,45.0,Stichtse Vecht,Diefstal van motorvoertuigen
2016JJ00,60.0,Stichtse Vecht,Diefstal van motorvoertuigen
2014JJ00,0.0,Strijen,Diefstal van motorvoertuigen
2015JJ00,0.0,Strijen,Diefstal van motorvoertuigen
2016JJ00,2.0,Strijen,Diefstal van motorvoertuigen
2014JJ00,14.0,Súdwest-Fryslân,Diefstal van motorvoertuigen
2015JJ00,22.0,Súdwest-Fryslân,Diefstal van motorvoertuigen
2016JJ00,18.0,Súdwest-Fryslân,Diefstal van motorvoertuigen
2014JJ00,17.0,Terneuzen,Diefstal van motorvoertuigen
2015JJ00,17.0,Terneuzen,Diefstal van motorvoertuigen
2016JJ00,24.0,Terneuzen,Diefstal van motorvoertuigen
2014JJ00,1.0,Terschelling,Diefstal van motorvoertuigen
2015JJ00,0.0,Terschelling,Diefstal van motorvoertuigen
2016JJ00,1.0,Terschelling,Diefstal van motorvoertuigen
2014JJ00,0.0,Texel,Diefstal van motorvoertuigen
2015JJ00,4.0,Texel,Diefstal van motorvoertuigen
2016JJ00,0.0,Texel,Diefstal van motorvoertuigen
2014JJ00,7.0,Teylingen,Diefstal van motorvoertuigen
2015JJ00,14.0,Teylingen,Diefstal van motorvoertuigen
2016JJ00,9.0,Teylingen,Diefstal van motorvoertuigen
2014JJ00,8.0,Tholen,Diefstal van motorvoertuigen
2015JJ00,4.0,Tholen,Diefstal van motorvoertuigen
2016JJ00,4.0,Tholen,Diefstal van motorvoertuigen
2014JJ00,27.0,Tiel,Diefstal van motorvoertuigen
2015JJ00,39.0,Tiel,Diefstal van motorvoertuigen
2016JJ00,34.0,Tiel,Diefstal van motorvoertuigen
2014JJ00,319.0,Tilburg,Diefstal van motorvoertuigen
2015JJ00,213.0,Tilburg,Diefstal van motorvoertuigen
2016JJ00,158.0,Tilburg,Diefstal van motorvoertuigen
2014JJ00,1.0,Tubbergen,Diefstal van motorvoertuigen
2015JJ00,1.0,Tubbergen,Diefstal van motorvoertuigen
2016JJ00,1.0,Tubbergen,Diefstal van motorvoertuigen
2014JJ00,4.0,Twenterand,Diefstal van motorvoertuigen
2015JJ00,8.0,Twenterand,Diefstal van motorvoertuigen
2016JJ00,5.0,Twenterand,Diefstal van motorvoertuigen
2014JJ00,4.0,Tynaarlo,Diefstal van motorvoertuigen
2015JJ00,2.0,Tynaarlo,Diefstal van motorvoertuigen
2016JJ00,5.0,Tynaarlo,Diefstal van motorvoertuigen
2014JJ00,3.0,Tytsjerksteradiel,Diefstal van motorvoertuigen
2015JJ00,3.0,Tytsjerksteradiel,Diefstal van motorvoertuigen
2016JJ00,6.0,Tytsjerksteradiel,Diefstal van motorvoertuigen
2014JJ00,,Ubbergen,Diefstal van motorvoertuigen
2015JJ00,,Ubbergen,Diefstal van motorvoertuigen
2016JJ00,,Ubbergen,Diefstal van motorvoertuigen
2014JJ00,34.0,Uden,Diefstal van motorvoertuigen
2015JJ00,35.0,Uden,Diefstal van motorvoertuigen
2016JJ00,25.0,Uden,Diefstal van motorvoertuigen
2014JJ00,7.0,Uitgeest,Diefstal van motorvoertuigen
2015JJ00,6.0,Uitgeest,Diefstal van motorvoertuigen
2016JJ00,2.0,Uitgeest,Diefstal van motorvoertuigen
2014JJ00,11.0,Uithoorn,Diefstal van motorvoertuigen
2015JJ00,23.0,Uithoorn,Diefstal van motorvoertuigen
2016JJ00,14.0,Uithoorn,Diefstal van motorvoertuigen
2014JJ00,2.0,Urk,Diefstal van motorvoertuigen
2015JJ00,2.0,Urk,Diefstal van motorvoertuigen
2016JJ00,0.0,Urk,Diefstal van motorvoertuigen
2014JJ00,563.0,Utrecht (gemeente),Diefstal van motorvoertuigen
2015JJ00,453.0,Utrecht (gemeente),Diefstal van motorvoertuigen
2016JJ00,380.0,Utrecht (gemeente),Diefstal van motorvoertuigen
2014JJ00,20.0,Utrechtse Heuvelrug,Diefstal van motorvoertuigen
2015JJ00,18.0,Utrechtse Heuvelrug,Diefstal van motorvoertuigen
2016JJ00,19.0,Utrechtse Heuvelrug,Diefstal van motorvoertuigen
2014JJ00,20.0,Vaals,Diefstal van motorvoertuigen
2015JJ00,30.0,Vaals,Diefstal van motorvoertuigen
2016JJ00,23.0,Vaals,Diefstal van motorvoertuigen
2014JJ00,55.0,Valkenburg aan de Geul,Diefstal van motorvoertuigen
2015JJ00,85.0,Valkenburg aan de Geul,Diefstal van motorvoertuigen
2016JJ00,82.0,Valkenburg aan de Geul,Diefstal van motorvoertuigen
2014JJ00,31.0,Valkenswaard,Diefstal van motorvoertuigen
2015JJ00,28.0,Valkenswaard,Diefstal van motorvoertuigen
2016JJ00,28.0,Valkenswaard,Diefstal van motorvoertuigen
